ID,Distance band,Urban/rural,Market,ISP,Headline speed,Technology,Download speed (Mbit/s) 24-hour,Download speed (Mbit/s) Max,Download speed (Mbit/s) 8-10pm weekday,Upload speed (Mbit/s)24-hour,Upload speed (Mbit/s)Max,Upload speed (Mbit/s)8-10pm weekday,DNS resolution (ms)24-hour,DNS failure (%)24-hour,DNS resolution (ms)8-10pm weekday,DNS failure (%)8-10pm weekday,Jitter up (ms)24-hour,Jitter down (ms)24-hour,Jitter up (ms)8-10pm weekday,Jitter down (ms)8-10pm weekday,Latency (ms)24-hour,Packet loss (%)24-hour,Latency (ms)8-10pm weekday,Packet loss (%)8-10pm weekday,Web page (ms)24-hour,Web page (ms)8-10pm weekday,ISP weights,Nat weights
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,36.593,37.095,36.278,1.871,1.966,1.872,23.402,0,23.463,0,0.313,0.174,0.293,0.211,22.911,0.05%,22.853,0.02%,356.723,330.226,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,55.392,66.753,54.122,18.807,19.305,18.777,,,,,0.504,0.406,,,6.242,0.04%,6.353,0.05%,,,1,0.14
FTTC,1992-2563,Rural,1,FTTC,40,FTTx,37.086,38.575,37.126,9.64,9.995,9.693,34.66,0,31.853,0,0.423,0.468,0.529,0.527,16.643,0.12%,16.719,0.02%,268.759,260.088,,1.81
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,47.805,48.074,47.669,9.495,10.001,9.511,12.165,0.002,12.548,0.024,0.275,0.238,0.251,0.278,11.799,0.16%,12.345,0.06%,199.706,217.207,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,37.068,37.848,36.437,9.653,9.991,9.636,19.051,0,19.172,0,0.366,0.348,0.368,0.388,18.863,0.02%,19.052,0.00%,279.979,295.861,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,29.787,37.875,31.028,7.608,7.976,7.629,28.37,0.002,28.332,0.002,0.521,0.891,0.532,0.925,28.864,0.52%,28.53,0.38%,439.156,508.743,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,53.55,54.339,53.036,11.467,12.027,11.464,12.882,0.003,13.04,0.01,0.272,0.234,0.276,0.371,11.768,0.06%,11.978,0.03%,212.257,272.952,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,49.118,49.736,48.038,15.616,15.986,15.598,26.648,0.001,26.39,0.002,0.377,0.414,0.393,0.523,25.611,0.04%,25.667,0.07%,375.113,387.084,1,
FTTC,1992-2563,Urban,2,FTTC,80,FTTx,49.522,52.3,49.213,15.663,17.114,15.641,33.001,0,33.087,0,0.274,0.259,0.276,0.28,32.997,0.05%,34.209,0.10%,480.214,489.454,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,69.902,70.621,69.133,17.23,17.869,17.262,17.529,0,17.385,0,0.231,0.172,0.229,0.22,14.632,0.06%,14.917,0.01%,266.013,287.756,1,0.46
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,45.874,46.124,45.815,13.665,13.989,13.675,21.603,0,21.739,0,0.421,0.362,0.436,0.381,20.455,0.03%,20.482,0.02%,303.876,305.586,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,73.77,74.932,73.853,18.834,20.013,18.851,16.512,0,16.626,0,0.327,0.334,0.316,0.354,17.182,0.05%,17.409,0.02%,260.857,271.62,1,0.46
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,74.04,74.832,73.553,18.916,19.456,18.775,15.628,0,15.82,0,0.205,0.177,0.201,0.251,15.776,0.11%,15.773,0.04%,240.353,234.712,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,40.488,75.355,41.549,4.593,18.915,5.104,8.835,0,9.665,0,0.493,0.386,0.57,0.533,13.7,0.07%,14.059,0.04%,268.994,,1,
FTTC,1992-2563,Rural,3,FTTC,40,FTTx,24.745,25.416,24.457,4.677,4.831,4.688,21.111,0,21.214,0,0.44,0.367,0.425,0.365,21.159,0.02%,20.899,0.01%,345.798,363.258,1,0.52
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,67.172,74.849,62.442,19.003,19.549,18.995,16.719,0.001,17.104,0.006,0.256,0.26,0.26,0.338,16.151,0.14%,16.061,0.46%,247.543,254.223,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,56.67,57.855,55.69,13.912,14.228,13.912,14.627,0,14.988,0,0.343,0.287,0.34,0.442,13.294,0.15%,13.417,0.02%,226.37,222.02,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,57.9,58.598,57.699,18.811,19.345,18.835,25.394,0.001,25.422,0,0.373,0.383,0.362,0.477,23.47,0.17%,23.591,0.01%,354.916,342.161,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,36.359,36.957,35.661,9.805,10.452,9.773,29.959,0,29.417,0,0.239,0.206,0.243,0.284,27.253,0.03%,27.303,0.05%,398.091,386.917,1,
FTTC,1992-2563,Urban,2,FTTC,80,FTTx,51.934,54.238,50.21,16.602,16.793,16.615,27.113,0.001,27.048,0.002,0.242,0.294,0.241,0.381,25.818,0.08%,25.833,0.03%,371.922,377.186,1,
FTTC,1992-2563,Rural,3,FTTC,40,FTTx,18.167,18.19,18.163,4.509,4.593,4.515,19.773,0.002,19.721,0.005,0.407,0.282,0.409,0.42,19.311,0.03%,19.647,0.11%,356.783,326.989,1,0.15
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,32.187,36.554,32.153,9.462,9.731,9.44,26.759,0.001,26.331,0,0.829,0.637,0.876,0.702,24.544,0.06%,24.58,0.05%,440.124,488.649,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,42.96,49.795,42.297,6.724,7.142,6.697,29.417,0,29.565,0.002,0.385,0.301,0.384,0.516,27.644,0.21%,27.234,1.86%,407.334,410.652,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,36.455,37.807,36.18,9.527,9.706,9.528,23.523,0,23.486,0,0.336,0.286,0.379,0.375,22.808,0.08%,22.826,0.12%,372.95,341.29,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,37.043,38.503,37.132,8.703,8.875,8.728,16.143,0,16.157,0,0.228,0.21,0.231,0.255,15.946,0.04%,15.935,0.03%,264.81,281.836,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,70.486,72.888,69.492,18.693,18.974,18.707,21.36,0,21.704,0,0.234,0.406,0.24,0.536,20.455,0.05%,20.662,0.02%,313.418,327.155,1,
FTTC,1992-2563,Rural,1,FTTC,15-fibre,FTTx,16.627,17.087,16.376,2.888,3.123,2.899,23.188,0,23.303,0,0.39,0.363,0.372,0.377,23.168,0.05%,23.141,0.05%,407.895,426.906,,0.04
FTTC,1992-2563,Urban,2,FTTC,40,FTTx,28.589,29.438,28.479,7.225,7.48,7.224,29.233,0,29.306,0,0.379,0.361,0.379,0.376,28.312,0.12%,28.182,0.03%,418.869,423.865,1,
FTTC,1992-2563,Urban,2,FTTC,80,FTTx,54.952,55.556,54.968,14.313,14.451,14.284,16.423,0.001,16.297,0,0.207,0.207,0.208,0.405,15.653,0.06%,15.494,0.08%,258.791,289.29,1,0.21
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,69.449,70.314,68.55,18.966,19.343,18.952,12.079,0,12.13,0,0.203,0.187,0.2,0.237,10.238,0.15%,10.332,0.05%,196.366,170.708,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,35.367,38.067,35.549,9.406,9.71,9.414,22.615,0.001,22.927,0.002,0.363,0.42,0.375,0.538,21.047,0.21%,21.507,0.20%,522.486,649.134,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,59.155,63.143,57.754,15.012,16.104,14.914,17.181,0,17.398,0.002,0.264,0.292,0.277,0.402,16.029,0.11%,16.189,0.02%,248.203,267.174,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,36.966,37.65,36.727,1.699,1.773,1.695,12.339,0,12.417,0,0.367,0.422,0.395,0.514,11.188,0.09%,11.243,0.03%,221.419,247.29,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,37.66,37.892,37.616,9.763,9.848,9.745,10.237,0,9.84,0,0.24,0.289,0.244,0.323,6.436,0.03%,6.496,0.01%,332.455,243.695,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,37.409,37.743,37.427,1.86,1.899,1.856,,,,,0.478,0.353,0.52,0.406,10.66,0.02%,10.847,0.01%,,,1,0.28
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,34.739,46.216,34.593,17.475,19.188,17.402,30.28,0,30.491,0,0.22,0.254,0.228,0.291,30.053,0.07%,30.377,0.03%,449.354,439.649,1,0.46
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,72.129,73.164,71.547,17.874,19.066,17.821,11.871,0,11.822,0,0.271,0.269,0.27,0.326,10.283,0.04%,10.425,0.01%,172.253,194.707,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,40.139,57.278,33.785,17.357,17.749,17.296,17.45,0.005,19.276,0.017,0.276,0.591,0.271,1.297,16.458,0.60%,18.055,1.55%,549.031,814.419,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,31.755,33.49,31.636,5.315,5.541,5.296,32.996,0.001,33.439,0.002,0.317,0.481,0.32,1.118,32.003,0.05%,32.319,0.07%,469.562,506.395,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,37.635,37.947,37.66,1.764,1.826,1.763,,,,,0.365,0.231,0.386,0.287,10.677,0.04%,11.003,0.02%,,,1,0.28
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,71.712,74.192,70.911,18.711,21.396,18.648,23.748,0,23.74,0,0.21,0.35,0.193,0.357,22.574,0.02%,22.458,0.04%,336.739,343.299,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,50.579,50.814,50.52,16.28,16.677,16.313,10.825,0.001,10.861,0,0.236,0.187,0.232,0.208,9.155,0.06%,9.217,0.01%,158.424,163.659,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,67.726,67.921,67.71,18.562,19.061,18.534,15.2,0,15.13,0,0.254,0.255,0.263,0.326,14.265,0.02%,14.339,0.00%,224.222,251.968,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,23.413,23.921,23.612,4.046,4.093,4.049,21.462,0,20.97,0,0.377,0.342,0.382,0.348,23.397,0.05%,23.461,0.01%,369.047,364.714,0,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,68.747,70.713,68.67,18.767,18.965,18.755,11.145,0.001,11.156,0.002,0.328,0.381,0.328,0.489,9.876,0.05%,10.176,0.02%,169.504,168.945,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,42.047,60.467,30.323,18.287,18.751,18.347,30.676,0.001,31.408,0.002,0.702,1.058,0.715,1.363,24.954,0.31%,25.242,0.16%,1068.509,1165.752,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,61.399,62.655,61.404,16.189,16.663,16.16,10.577,0.001,10.566,0,0.238,0.199,0.244,0.222,9.017,0.05%,9.116,0.07%,179.518,233.06,1,0.46
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,35.38,37.061,34.429,6.521,6.713,6.523,9.021,0.001,9.095,0,0.344,0.295,0.352,0.411,7.649,0.05%,7.809,0.06%,173.117,201.881,1,
FTTC,1992-2563,Urban,2,FTTC,80,FTTx,69.085,72.284,68.975,18.521,19.013,18.531,18.057,0.001,18.088,0,0.243,0.255,0.26,0.379,17.039,0.19%,17.23,0.06%,256.481,230.863,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,68.949,72.345,67.659,15.047,18.772,15.694,21.723,0,21.683,0.002,0.346,0.367,0.343,0.479,20.409,0.20%,,,299.533,321.508,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,37.08,38.058,36.97,8.699,8.957,8.714,12.093,0,12.181,0,0.219,0.178,0.213,0.215,10.156,0.10%,10.223,0.04%,215.077,212.859,1,0.67
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,39.396,44.3,39.789,15.897,16.326,15.966,34.245,0,36.426,0,1.026,0.943,1.346,1.197,30.265,0.35%,30.45,0.00%,581.858,578.389,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,70.628,73.178,66.962,17.003,18.782,16.939,10.193,0.001,10.423,0,0.57,0.278,0.807,0.413,9.045,0.13%,9.732,0.11%,170.923,182.08,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,63.686,66.092,64.403,18.458,18.641,,13.096,0.001,13.549,0,0.278,0.276,,,9.453,0.01%,9.897,0.00%,595.831,,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,21.038,21.294,21.023,3.562,3.637,3.57,,,,,0.372,0.289,0.373,0.323,7.403,0.08%,7.441,0.10%,,,0,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,71.262,72.414,70.446,17.941,18.699,18.081,14.035,0,14.126,0,0.244,0.242,0.246,0.32,12.586,0.19%,12.722,0.19%,207.791,248.117,1,
FTTC,1992-2563,Rural,3,FTTC,80,FTTx,63.814,64.637,63.852,16.608,17.678,16.587,14.967,0,14.942,0,0.337,0.383,0.328,0.503,12.511,0.03%,12.751,0.02%,191.573,210.525,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,48.888,49.586,48.93,16.789,17.095,16.767,13.431,0.001,13.546,0.003,0.322,0.348,0.336,0.462,12.413,0.04%,12.67,0.00%,205.725,207.127,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,36.448,37.561,36.419,8.769,8.912,8.768,18.493,0.001,18.467,0,0.293,0.336,0.298,0.477,17.196,0.04%,17.465,0.06%,280.146,284.794,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,64.48,66.75,63.563,18.742,18.945,18.734,24.154,0,23.873,0,0.325,0.371,0.322,0.452,21.815,0.04%,21.737,0.02%,332.708,337.725,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,72.485,73.117,72.355,18.763,18.916,18.768,14.011,0.001,14.24,0.002,0.321,0.374,0.322,0.527,12.587,0.04%,12.85,0.00%,196.856,214.124,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,35.557,36.974,35.212,1.721,1.785,1.703,16.917,0.002,17.325,0,0.352,0.27,0.349,0.454,15.955,0.22%,15.796,0.05%,301.451,380.167,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,68.964,72.944,67.185,18.651,18.846,18.646,22.837,0,23.523,0,0.231,0.255,0.232,0.379,21.376,0.05%,21.791,0.04%,325.197,320.541,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,73.943,74.337,73.566,18.411,18.742,18.609,8.86,0,8.92,0,0.201,0.162,0.199,0.201,6.946,0.04%,7,0.04%,127.06,120.143,1,0.46
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,68.977,70.649,65.134,18.595,18.749,18.593,14.496,0,14.552,0,0.274,0.293,0.278,0.511,13.211,0.02%,13.486,0.02%,212.442,217.438,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,65.432,67.689,65.358,18.52,18.701,18.518,9.962,0,10.099,0,0.292,0.337,0.287,0.502,8.546,0.02%,8.845,0.01%,164.561,190.751,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,69.806,70.89,68.851,18.649,18.854,18.642,10.918,0,10.969,0,0.301,0.317,0.303,0.364,10.934,0.01%,10.695,0.01%,183.532,178.061,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,62.314,63.737,61.895,18.749,18.969,18.731,17.635,0,17.28,0,0.317,0.374,0.321,0.492,16.434,0.08%,16.423,0.15%,255.747,245.599,1,
FTTC,1992-2563,Rural,2,FTTC,80,FTTx,52.232,54.613,51.759,18.673,18.874,18.671,21.401,0,21.391,0,0.238,0.296,0.253,0.412,20.298,0.05%,20.561,0.04%,295.098,297.902,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,56.954,64.787,56.978,18.518,18.948,18.551,22.014,0.001,21.646,0.002,0.326,0.381,0.334,0.468,20.855,0.26%,20.734,0.08%,328.855,321.95,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,66.713,68.128,66.418,18.22,18.85,18.219,21.581,0.001,21.609,0.003,0.249,0.371,0.261,0.455,20.36,0.05%,20.56,0.02%,300.621,292.522,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,45.331,46.571,45.332,11.313,11.545,11.314,15.146,0.001,15.363,0.002,0.334,0.341,0.341,0.471,13.634,0.11%,13.687,0.04%,227.932,236.119,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,61.3,63.504,60.301,18.613,18.942,18.577,13.481,0.001,13.457,0.003,0.298,0.31,0.28,0.436,12.741,0.07%,13.002,0.02%,219.259,223.961,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,57.501,61.05,57.606,18.674,18.874,18.673,19.824,0,19.686,0,0.24,0.296,0.246,0.414,17.932,0.19%,18.125,0.01%,260.844,262.498,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,55.051,55.728,54.603,13.498,13.665,13.486,24.869,0,24.951,0,0.272,0.204,0.261,0.238,25.511,0.03%,25.342,0.04%,366.355,402.335,1,0.46
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,64.109,64.554,63.84,18.645,18.866,18.647,,,,,0.357,0.37,0.423,0.474,13.649,0.01%,13.879,0.01%,,,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,50.485,65.881,48.259,17.301,17.712,17.304,25.762,0.001,25.732,0,0.975,0.829,1.093,1.05,23.349,0.03%,23.518,0.01%,393.988,409.021,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,35.986,37.358,34.521,6.914,7.007,6.894,23.299,0,22.413,0,0.408,0.459,0.487,0.491,15.028,0.05%,15.126,0.00%,224.411,243.857,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,36.532,37.252,35.232,5.639,5.999,5.647,20.483,0,20.232,0,0.439,0.366,0.442,0.63,15.132,0.09%,15.468,0.14%,250.765,334.305,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,71.627,74.938,67.083,18.665,18.868,18.67,20.859,0,20.772,0,0.221,0.213,0.218,0.22,16.431,0.04%,16.497,0.02%,249.815,244.014,1,0.03
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,36.936,38.594,35.183,9.393,9.549,9.406,18.768,0,18.965,0,0.374,0.335,0.355,0.489,14.762,,15.17,,243.228,256.072,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,36.017,38.571,34.948,9.37,9.505,9.371,15.729,0,16.059,0,0.377,0.387,0.374,0.507,12.194,0.19%,12.313,0.27%,211.192,219.664,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,35.624,38.5,31.685,9.365,9.52,9.351,16.351,0.002,16.966,0.02,0.346,0.328,0.346,0.57,12.047,0.07%,12.402,0.38%,222.726,310.781,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,36.247,38.159,35.515,9.275,9.526,9.277,14.106,0.001,13.832,0,0.334,0.305,0.324,0.259,9.184,0.04%,9.407,0.01%,181.404,185.611,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,37.124,37.943,36.296,9.147,9.702,9.165,19.874,0,19.227,0.002,0.286,0.323,0.282,0.37,16.95,0.04%,17.039,0.04%,261.274,254.353,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,32.098,34.472,30.99,8.286,8.648,8.274,28.601,0.001,28.32,0,0.363,0.432,0.362,0.515,23.289,0.18%,23.477,0.01%,341.329,345.636,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,58.785,69.868,56.727,18.758,18.972,18.758,18.306,0,18.394,0,0.303,0.324,0.305,0.343,17.657,0.13%,17.497,0.00%,293.855,324.195,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,30.578,34.308,,9.572,13.572,,26.957,0,,,2.877,1.255,,,28.675,0.33%,,,470.062,,,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,32.086,32.76,31.898,7.399,7.582,7.4,25.823,0,25.673,0,0.799,0.922,0.797,0.93,19.662,0.05%,19.731,0.05%,332.652,327.812,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,37.644,38.594,37.277,9.361,9.516,9.355,15.027,0.001,15.543,0,0.385,0.362,0.391,0.391,10.749,0.05%,10.822,0.09%,193.48,240.671,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,36.823,37.928,36.611,9.471,9.634,9.471,15.476,0.001,15.387,0,0.247,0.214,0.243,0.298,9.559,0.02%,9.729,0.03%,194.309,180.103,1,0.15
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,36.975,38.528,36.326,8.747,8.961,8.768,21.969,0,21.65,0,0.424,0.362,0.284,0.415,19.017,0.04%,19.528,0.03%,287.193,314.748,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,36.947,38.5,36.663,9.37,9.497,9.383,15.557,0.001,15.842,0,0.377,0.347,0.382,0.378,11.883,0.01%,11.992,0.01%,217.751,225.017,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,19.86,20.115,19.818,6.514,6.621,6.504,18.291,0,18.261,0,0.357,0.414,0.366,0.525,13.811,0.06%,13.991,0.12%,296.229,296.364,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,70.588,73.196,67.598,18.652,19.357,18.673,8.42,0.001,8.597,0.003,0.319,0.329,0.32,0.552,7.724,0.08%,7.813,0.00%,142.476,179.354,1,
FTTC,1992-2563,Urban,3,FTTC,40,FTTx,33.232,37.96,27.076,9.275,9.44,9.273,15.801,0.003,17.382,0.012,0.384,0.536,0.39,1.412,10.902,0.15%,11.83,0.55%,216.277,292.101,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,68.378,70.1,67.992,16.882,17.707,16.937,22.122,0.003,22.171,0.004,0.293,0.311,0.286,0.34,22.005,0.14%,22.282,0.01%,328.471,319.068,1,
FTTC,1992-2563,Urban,3,FTTC,80,FTTx,59.904,74.346,,18.609,18.762,,18.615,0,19.802,0,0.308,0.412,,,12.389,0.15%,13.665,0.99%,203.057,,0,
FTTC,2563-5000,Urban,3,FTTC,40,FTTx,24.121,28.415,24.082,9.481,10.185,9.514,20.073,0,19.727,0,5.85,0.996,8.12,1.148,21.912,0.28%,22.66,0.09%,359.829,376.37,1,
FTTC,2563-5000,Urban,2,FTTC,40,FTTx,35.641,36.654,35.56,9.645,9.966,9.616,18.338,0.001,18.279,0,0.514,0.619,0.508,0.785,17.064,0.09%,17.215,0.02%,300.105,316.502,1,
FTTC,2563-5000,Urban,3,FTTC,40,FTTx,31.943,37.675,32.319,1.914,2.013,1.907,36.216,0,36.959,0,0.47,0.408,0.488,0.443,27.188,0.04%,27.97,0.02%,438.269,418.27,1,0.28
FTTC,2563-5000,Rural,3,FTTC,40,FTTx,24.116,25.544,23.861,1.876,1.993,1.874,24.184,0,24.295,0,0.308,0.25,0.299,0.279,23.844,0.11%,23.889,0.02%,371.398,397.382,1,0.52
FTTC,2563-5000,Urban,3,FTTC,80,FTTx,61.478,73.635,57.625,18.866,19.465,18.746,17.971,0,18.411,0,0.361,0.376,0.421,0.479,21.931,0.04%,22.155,0.01%,328.111,350.332,1,
FTTC,2563-5000,Rural,3,FTTC,40,FTTx,35.811,36.375,35.324,9.652,10.04,9.675,28.28,0,28.261,0,0.614,0.262,0.354,0.398,26.944,0.02%,27.193,0.00%,390.651,399.779,1,
FTTC,2563-5000,Urban,3,FTTC,40,FTTx,37.526,41.924,37.045,8.558,9.912,8.594,33.545,0,33.075,0,0.845,0.363,0.565,0.479,31.498,0.06%,31.736,0.02%,435.482,425.363,1,0.67
FTTC,2563-5000,Urban,3,FTTC,80,FTTx,71.936,74.719,70.681,18.818,20.29,18.786,21.45,0,21.52,0,0.301,0.324,0.304,0.388,21.1,0.09%,21.144,0.00%,310.81,311.566,1,
FTTC,2563-5000,Urban,3,FTTC,40,FTTx,37.365,38.106,37.394,9.721,10.055,9.723,16.382,0,15.667,0,0.359,0.363,0.37,0.436,18.503,0.03%,18.575,0.00%,278.295,309.418,1,
FTTC,2563-5000,Rural,3,FTTC,40,FTTx,23.255,23.345,23.248,5.832,6.075,5.824,30.699,0,30.671,0,0.403,0.253,0.383,0.257,31.644,0.05%,31.299,0.02%,450.424,485.37,1,0.52
FTTC,2563-5000,Rural,1,FTTC,15-fibre,FTTx,17.83,19.103,17.816,1.702,1.914,1.686,32.473,0,32.202,0,0.42,0.494,0.393,0.381,31.979,0.03%,33.02,0.03%,500.615,505.095,,
FTTC,2563-5000,Urban,3,FTTC,40,FTTx,27.176,28.791,27.226,5.974,6.159,5.978,10.809,0.001,10.743,0,0.369,0.206,0.349,0.213,8.588,0.05%,8.657,0.05%,210.574,241.8,1,0.67
FTTC,2563-5000,Urban,3,FTTC,80,FTTx,51.38,51.704,51.16,16.428,18.194,16.417,19.029,0,19.122,0,0.264,0.236,0.285,0.229,19.825,0.06%,19.166,0.01%,295.077,272.551,1,
FTTC,2563-5000,Urban,3,FTTC,80,FTTx,52.51,61.147,50.219,17.969,19.292,18.227,29.132,0,28.935,0,0.218,0.237,0.213,0.279,28.583,0.10%,28.212,0.10%,404.727,389.141,1,
FTTC,2563-5000,Urban,3,FTTC,80,FTTx,60.932,62.154,60.258,18.784,19.755,18.764,22.801,0.001,22.086,0,0.275,0.339,0.272,0.548,21.41,0.13%,21.294,0.00%,305.722,317.693,1,
FTTC,2563-5000,Urban,2,FTTC,80,FTTx,50.228,50.37,49.838,17.643,18.207,17.444,10.539,0,10.677,0,0.234,0.182,,,8.976,0.01%,8.933,0.03%,163.44,236.175,1,0.21
FTTC,2563-5000,Urban,3,FTTC,40,FTTx,37.652,37.93,37.65,9.643,9.935,9.639,8.388,0,7.569,0,0.404,0.359,0.507,0.427,10.267,0.03%,10.29,0.01%,178.6,190.657,1,0.19
FTTC,2563-5000,Urban,3,FTTC,80,FTTx,42.269,45.679,41.442,17.271,17.846,17.259,18.22,0.002,18.257,0,0.261,0.305,0.287,0.487,17.01,0.00%,17.18,0.02%,251.164,258.444,1,
FTTC,2563-5000,Urban,3,FTTC,40,FTTx,33.004,37.681,33.131,1.92,2.005,1.908,16.797,0,16.849,0,0.458,0.42,0.558,0.546,21.262,0.03%,21.513,0.01%,315.11,311.79,1,0.28
FTTC,2563-5000,Urban,3,FTTC,80,FTTx,68.918,69.587,68.239,18.99,19.726,18.936,14.718,0,14.819,0,0.241,0.245,,,13.516,0.13%,13.777,0.48%,198.993,191.141,1,0.46
FTTC,2563-5000,Urban,3,FTTC,80,FTTx,50.256,50.558,50.235,13.907,14.32,13.897,23.12,0,23.01,0,0.245,0.234,0.246,0.246,21.855,0.07%,21.842,0.01%,327.825,320.154,1,
FTTC,2563-5000,Rural,3,FTTC,40,FTTx,21.64,22.192,21.645,1.892,2.014,1.891,17.628,0,17.79,0,0.343,0.287,0.424,0.418,21.623,0.02%,21.972,0.03%,364.92,345.847,1,
FTTC,2563-5000,Rural,3,FTTC,40,FTTx,34.523,35.436,34.511,9.526,9.946,9.542,32.704,0,32.73,0,0.423,0.726,0.413,0.747,32.079,0.19%,32.098,0.16%,486.853,504.26,1,0.52
FTTC,2563-5000,Urban,3,FTTC,40,FTTx,34.28,35.641,33.869,9.082,9.791,9.178,20.461,0,20.471,0.002,0.383,0.376,0.367,0.442,20.669,0.05%,20.863,0.01%,334.736,355.852,1,0.67
FTTC,2563-5000,Urban,3,FTTC,80,FTTx,74.042,74.703,73.749,18.752,19.337,18.767,16.467,0,16.501,0,0.201,0.181,0.2,0.209,15.112,0.01%,14.987,0.01%,236.374,221.305,1,0.46
