unit_id,Ofcom product,Region,Country,Urban Rural,Distance from Exchange,Technology,Market Class,24 hr average download speed,24 hour average minimum speed download,24 hour average maximum download speed,Peak average download speed,Peak average minimum speed download,Peak average maximum download speed,24 hr average upload speed,24 hour average minimum speed upload,24 hour average maximum upload speed,Peak average upload speed,Peak average minimum speed upload,Peak average maximum upload speed,24 hour DNS Failure ,Peak DNS Failure ,24 hour DNS ,Peak DNS ,24 hour Jitter Upstream,Peak Jitter Upstream,24 hour Jitter Downstream,Peak Jitter Downstream,24 hour Latency,Peak Latency,24 hour packet loss,Peak packet loss,24 hour time to load webpage,Peak time to load webpage,Disconnections,24 hour - Youtube UHD,24 hour - Youtube HD,24 hour - Youtube SD,24 hour - Youtube failure,24 hour - Youtube Start-up delay,Peak - Youtube UHD,Peak - Youtube HD,Peak - Youtube SD,Peak - Youtube failure,Peak- Youtube Start-up delay,24 hour - Netflix UHD,24 hour - Netflix HD,24 hour - Netflix SD,24 hour - Netflix failure,24 hour - Netflix Start-up delay,Peak - Netflix UHD,Peak - Netflix HD,Peak - Netflix SD,Peak - Netflix failure,Peak- Netflix Start-up delay,24 hour - iPlayer UHD,24 hour - iPlayer HD,24 hour - iPlayer SD,24 hour - iPlayer failure,24 hour - iPlayer Start-up delay,Peak - iPlayer UHD,Peak - iPlayer HD,Peak - iPlayer SD,Peak - iPlayer failure,Peak- iPlayer Start-up delay
5072141,KCOM 75,Yorkshire & Humberside,England,Rural,1001 to 1100m,FTTC,HULL,74.28506955,71.19950452,74.52616413,74.091768,70.684416,71.23944174,18.61698491,18.57146606,18.62584439,18.6128196,18.502224,18.62572,0,0,7.4364564,7.1427592,0.25561953,0.25915,0.27969932,0.32064706,11.80527504,11.88326667,1.00E-04,0.0015,114.64816,114.9538,0.0645,0.0704,0.7887,0.1408,0,443.159831,,,,,,1,0,0,0,475.3349595,,,,,,0,1,0,0,682.2013243,,,,,
947838,Plusnet 76,South East,England,Rural,1001 to 1100m,FTTC,B,49.62307428,45.07971742,50.37606736,48.00246494,46.63056138,48.88248607,13.29355174,13.14205884,13.34386813,13.26501908,12.860744,13.572464,6.00E-04,8.00E-04,16.57535152,17.57205798,0.37905556,0.38425,0.36173457,0.44812,8.65857522,8.97398214,7.00E-04,0,109.9855031,110.3562609,0.2581,0.042,0.8108,0.1471,0,474.3080451,0.02,0.8,0.18,0,463.8631,1,0,0,0,710.4430621,1,0,0,0,747.8395714,0,1,0,0,830.2691265,0,1,0,0,799.5833077
814525,Plusnet 38,Yorkshire & Humberside,England,Rural,1001 to 1100m,FTTC,B,24.49968687,23.56793888,24.27922912,24.95192696,24.60947533,24.778643,3.419666588,3.29879712,3.6934592,3.375441566,0.408664,5.59596,1.00E-04,9.00E-04,27.87223679,28.14094149,0.51265108,0.568125,0.35285971,0.36870833,19.73168165,19.67595556,4.00E-04,1.00E-04,347.0562477,348.3967021,0.129,0.0435,0.8116,0.1449,0,903.3240435,0.0435,0.7826,0.1739,0,837.6457826,0.7222,0.2778,0,0,1859.135,0.75,0.25,0,0,1797.965333,0,1,0,0,1744.729009,0,1,0,0,1788.908583
947240,BT 52,South West,England,Rural,1001 to 1100m,FTTC,B,51.38740592,48.40182477,54.32267613,50.92216476,50.22452209,51.43919722,9.51199342,9.076390968,10.22890194,9.481107555,8.673392,10.294168,0,0,16.12616751,16.19032907,0.27781646,0.2793125,0.23813924,0.24,8.72193182,8.75593878,4.00E-04,0,311.3564178,333.2576471,0.1613,0.0597,0.8209,0.1194,0,967.0393881,,,,,,1,0,0,0,2053.939449,,,,,,0,1,0,0,1305.293029,,,,,
168340,Virgin 350,London,England,Rural,1001 to 1100m,Cable,B,379.4798241,348.3799231,384.3496532,378.4148059,371.2566044,382.4569951,35.43280443,31.46726426,36.91779045,35.74154587,6.886648,36.96296,0.0014,7.00E-04,12.12267154,12.30892811,1.55170166,1.79506667,0.78132597,0.82156667,18.94419643,19.18522951,0.0015,0.0014,290.0770344,278.5116667,0.3226,0.042,0.8123,0.1457,0,571.8781205,0.0339,0.7966,0.1695,0,552.1227797,0.9837,0.0163,0,0,713.5277906,0.9836,0.0164,0,0,502.3980469,0,1,0,0,491.8479838,0,1,0,0,503.6974098
815063,BT 76,North West,England,Rural,1001 to 1100m,FTTC,B,72.08352783,69.02385781,72.51412981,72.045968,71.86444148,72.47617452,18.55240448,18.46780542,18.57143716,18.543735,18.300608,18.572192,0,0,16.39313651,16.57199576,0.26124444,0.2605,0.39963704,0.40284615,15.132927,15.10054098,2.00E-04,0,143.8546693,141.4477407,0.0645,0.0781,0.8359,0.0859,0,993.7473594,0.0714,0.8571,0.0714,0,955.7865357,1,0,0,0,627.9701575,1,0,0,0,683.2435833,0,1,0,0,793.5372689,0,1,0,0,768.8119091
25376,BT 76,South East,England,Urban,1001 to 1100m,FTTC,B,69.72923006,65.24926684,70.73781316,68.45636697,67.47359406,69.43913987,18.07474354,15.73378297,18.57636877,17.571232,13.140624,18.57188,0,0,6.48687194,6.60534653,0.2264537,0.224,0.41259259,0.9385,7.46742857,11.40698305,0.0018,0.0017,238.4576138,257.7115902,0.3226,0.0448,0.8095,0.1457,0,839.2085378,0.0333,0.8,0.1667,0,798.8492333,1,0,0,0,1114.073389,1,0,0,0,1268.942048,0,1,0,0,868.8584788,0,1,0,0,1023.068046
813951,Virgin 200,South East,England,Rural,1001 to 1100m,Cable,B,210.483594,162.2366827,219.4654512,211.3182439,206.6124349,216.2687077,12.07767279,11.673476,12.11824107,12.09080392,11.986304,12.116424,1.00E-04,0,16.55255756,17.08265907,2.28783483,2.96184615,0.24077778,0.29003571,22.76705994,21.25344643,5.00E-04,1.00E-04,367.8407504,393.2923455,0.1,0.0523,0.7877,0.16,0,571.3400646,0.0377,0.7736,0.1887,0,549.2039623,0.9381,0.059,0.0029,0,891.0296356,0.875,0.125,0,0,1018.900492,0,1,0,0,657.4975147,0,1,0,0,682.4393929
813535,Plusnet 76,Wales,Wales,Rural,1001 to 1100m,FTTC,B,45.15079557,41.79784361,45.818672,44.77639347,44.1100751,45.23010194,15.58674884,14.92206039,15.66388981,15.56642333,14.405704,15.78316,0,0,14.8772581,15.03511429,0.33535838,0.35059259,0.37374277,0.42488889,11.27347354,11.29311667,5.00E-04,1.00E-04,313.4602629,162.7969138,0.2258,0.0436,0.8169,0.1395,0,1926.059316,0.0351,0.7895,0.1754,0,895.5954561,1,0,0,0,757.5917479,1,0,0,0,781.304339,0,0.9888,0.0112,0,710.9723108,0,1,0,0,734.5730588
940942,TalkTalk 17,South West,England,Urban,1001 to 1100m,ADSL,B,11.08413709,10.28711226,11.17925755,10.99716614,10.87371613,11.15509161,0.784017426,0.583988645,0.819327226,0.767753866,0.40296,0.821536,3.00E-04,0,47.7664898,48.34158202,6.97962769,5.74953571,0.34679012,0.37346429,31.97778116,31.65998387,0.0014,0.0021,923.8429737,913.0417,0.2258,0.0251,0.8339,0.1411,0,1063.415708,0,0.8475,0.1525,0,1038.816898,0,1,0,0,1476.201332,0,1,0,0,1495.421787,0,1,0,0,1693.921116,0,1,0,0,1750.318446
940954,TalkTalk 17,South East,England,Rural,1001 to 1100m,ADSL,B,10.25399428,9.491560516,10.40157445,10.20006508,10.1445569,10.2743489,0.890301897,0.817380129,0.92464671,0.879101379,0.497904,0.926424,0.0056,0,18.72506626,18.94695262,0.5887094,0.56963333,0.41613675,0.48276667,23.41508873,23.57860656,0.0093,0.0113,604.0726351,612.1950175,7.5806,0.02,0.8343,0.1457,0,1016.995131,0,0.8276,0.1724,0,958.3357759,0,1,0,0,1379.525662,0,1,0,0,1374.599172,0,1,0,0,1202.829373,0,1,0,0,1242.35771
883235,TalkTalk 76,South East,England,Rural,1001 to 1100m,FTTC,B,61.44443338,48.46372645,67.78774942,59.10958194,57.17903974,61.04012413,18.46831423,17.89324284,18.66468955,18.41243816,16.660064,18.6762,0,0,6.28039719,6.43749119,0.1925884,0.19575862,0.83041111,1.125,5.89123045,6.13346667,4.00E-04,8.00E-04,89.85901939,95.69778333,0.0645,0.042,0.8123,0.1457,0,849.9192661,0.0333,0.8,0.1667,0,802.2918167,0.9973,0.0027,0,0,548.6585027,1,0,0,0,575.7747903,0,1,0,0,710.1055714,0,1,0,0,951.7235323
939890,Sky 76,South West,England,Rural,1001 to 1100m,FTTC,B,20.38812467,18.09922632,20.61712284,20.26867507,19.40361523,20.54447019,1.244624639,1.062754581,1.287342194,1.22726859,0.81004,1.30316,0,0,9.77691945,9.46089267,0.73979885,0.94851852,0.35917192,0.63388889,22.18026293,22.72781356,4.00E-04,3.00E-04,397.7932666,408.7962131,0.0968,0.0444,0.8111,0.1444,0,899.6443972,0.0333,0.8,0.1667,0,854.3661667,0.9382,0.0618,0,0,1858.312131,0.9194,0.0806,0,0,1867.250284,0,1,0,0,1120.051989,0,1,0,0,1173.449361
659076,BT 52,London,England,Urban,1001 to 1100m,FTTC,B,49.68587897,45.9701968,51.17491776,49.20400329,48.50800724,49.74665067,9.234279131,9.1166016,9.28011104,9.235349066,8.882352,9.284072,0,0,8.29130079,8.22763588,0.395012,0.39484615,0.646932,1.03635714,13.74116878,11.39990698,3.00E-04,0,122.9151822,118.8324828,0.0645,0.0357,0.8214,0.1429,0,525.0166429,0,0.8333,0.1667,0,498.1804167,1,0,0,0,759.023339,1,0,0,0,810.9584167,0,1,0,0,540.7667966,0,1,0,0,566.3019167
947806,BT 76,Scotland,Scotland,Rural,1001 to 1100m,FTTC,B,48.64060775,42.09429445,49.827864,45.77990243,44.50034317,47.22104938,11.28650752,11.13926039,11.30483794,11.2775058,11.02108,11.457304,0,0,17.58334142,18.39488484,0.19681413,0.19654545,0.23515185,0.67466667,16.72163717,17.45018868,4.00E-04,0,162.1297883,169.32976,0.129,0.0547,0.8102,0.135,0,469.7890037,0.0385,0.8269,0.1346,0,450.1568269,1,0,0,0,786.7266885,1,0,0,0,886.4719643,0,1,0,0,474.6169815,0,1,0,0,506.2717818
974944,EE 38,North East,England,Rural,1001 to 1100m,FTTC,B,36.66213689,33.05126581,37.17456826,36.36820605,35.44078133,36.76390311,9.241896683,9.073228903,9.280605678,9.2436974,8.96708,9.281512,3.00E-04,0,15.71194089,15.62962953,0.31189412,0.31458333,0.45272353,0.3286,14.87003439,14.85775,0.0025,0.0023,445.9338405,439.6595641,0.0968,0.0491,0.816,0.135,0,492.023454,0.05,0.85,0.1,0,548.405425,0.997,0.003,0,0,966.1505994,1,0,0,0,1031.4035,0,1,0,0,986.1335015,0,1,0,0,1157.710667
941246,Plusnet 17,Wales,Wales,Rural,1001 to 1100m,ADSL,B,12.74780842,11.710784,12.94044439,12.71696842,12.54692981,12.68663948,0.74611123,0.73092671,0.748750968,0.745312129,0.716536,0.748976,0,0,32.57334639,32.90820645,1.19205114,1.221,0.87319886,0.8261,31.31718611,31.61613115,5.00E-04,0.0014,424.4715243,428.9986613,0.2903,0.0449,0.8315,0.1236,0,946.3050337,,,,,,0,1,0,0,1259.327495,,,,,,0,1,0,0,1434.823309,,,,,
42181,EE 38,South East,England,Rural,1001 to 1100m,FTTC,B,37.04696784,32.38276361,38.11450761,36.5675462,34.281198,35.66802857,6.458345239,5.876444903,6.535217806,6.344205818,4.16212,6.573536,0.0016,0.0056,12.91116744,13.23224069,0.40709032,0.432875,0.46697749,0.5469375,12.01391761,13.17012766,3.00E-04,2.00E-04,451.7011817,412.6862432,0.0968,0.0382,0.809,0.1528,0,1007.619972,0.0556,0.7778,0.1667,0,1011.523722,0.9932,0.0068,0,0,934.1928007,1,0,0,0,915.3851471,0,0.9966,0.0034,0,1155.611338,0,0.9697,0.0303,0,1566.3178
939914,BT 76,Scotland,Scotland,Urban,1001 to 1100m,FTTC,B,72.06278446,70.50973342,72.30443819,72.08241297,71.82854736,72.21608929,18.43904589,18.34979123,18.51892026,18.44931677,18.28372,18.603448,0,0,33.49915478,33.3852849,0.1904337,0.1789,0.22012672,0.22941935,25.88868132,25.91075806,3.00E-04,0,228.4605931,228.3227119,0.0968,0.0449,0.809,0.1461,0,521.5176433,0.0351,0.7895,0.1754,0,507.7607719,1,0,0,0,732.2490326,1,0,0,0,864.2149,0,1,0,0,924.3949538,0,1,0,0,1038.745433
813879,TalkTalk 76,North West,England,Rural,1001 to 1100m,FTTC,B,66.40402393,52.58179252,71.427024,65.97088175,62.4783749,68.70881517,11.71920962,6.72835871,16.39051819,11.93230566,1.602784,18.557768,0.0072,0.0109,24.51193026,24.28650809,5.59515864,5.78682143,0.4161813,0.41703704,18.63778709,18.07469355,0.0012,0.0012,308.6540569,283.1525714,0.0968,0.0499,0.8006,0.1496,0,969.8414428,0.0364,0.7818,0.1818,0,916.0403091,0.9887,0.0113,0,0,837.708112,0.9649,0.0351,0,0,873.1651186,0,1,0,0,733.8365597,0,1,0,0,797.5074915
33836,TalkTalk 38,Wales,Wales,Rural,1001 to 1100m,FTTC,B,37.19466123,35.79555413,37.39256747,37.10718693,36.94883733,37.26553653,9.326835181,9.2645704,9.336816266,9.326908882,9.168664,9.336952,1.00E-04,0,8.85107441,8.69557371,0.21567806,0.21463333,0.37603143,0.37362069,9.40560288,9.539,2.00E-04,0,135.6851734,137.5552586,0.1,0.0533,0.8067,0.14,0,929.1272633,0.0377,0.7925,0.1698,0,855.7788113,1,0,0,0,869.2065116,1,0,0,0,867.4849815,0,1,0,0,502.953541,0,1,0,0,524.5051667
846985,TalkTalk 17,East,England,Rural,1001 to 1100m,ADSL,B,8.928456132,1.480254,13.07217333,4.507692,1.857655273,5.52316,0.827035728,0.812552666,0.834294666,0.828368,0.812,0.843352,0.0213,0.0408,9.69853333,11.55124444,0.47490196,0.44528571,0.75593137,2.86371429,9.23979675,10.71504348,0.0708,0.0964,1374.144698,2507.015545,0.6667,0.0482,0.747,0.2048,0,10255.85514,0,0.5,0.5,0,64233.16142,0.622,0.0976,0.2439,0.0366,3430.6445,0.1818,0.1818,0.4545,0.1818,5040.765063,0,0.8481,0.1519,0,2164.838146,0,0.7,0.3,0,3235.637759
947786,Virgin 50,Wales,Wales,Rural,1001 to 1100m,Cable,B,54.40989106,50.82894323,54.99185058,53.21658,52.05452533,54.08342427,3.017343386,2.831573678,3.050831484,3.014994,2.294912,3.066632,0,0,12.632167,13.02914174,1.12023295,1.62262963,0.25703399,0.37489286,18.5202047,19.0679661,3.00E-04,0,288.1913535,291.525125,0.0968,0.0419,0.8204,0.1377,0,489.1532725,0.0222,0.8667,0.1111,0,476.0678,1,0,0,0,683.1509624,1,0,0,0,687.2883125,0,1,0,0,679.0530663,0,1,0,0,664.764449
846979,Sky 76,Yorkshire & Humberside,England,Rural,1001 to 1100m,FTTC,B,72.92223204,69.29955458,73.43515174,72.94058689,72.71536155,73.19567277,18.63635903,18.49875123,18.67086942,18.6320272,18.476656,18.6694,2.00E-04,0,5.24787145,5.39454962,0.19925205,0.19190323,0.31695342,0.32664516,9.70351989,9.71083051,2.00E-04,0,117.2473942,116.1505738,0.0968,0.0444,0.8111,0.1444,0,856.0283417,0.0333,0.8,0.1667,0,805.4432667,0.9973,0.0027,0,0,595.2073378,1,0,0,0,764.0628548,0,1,0,0,407.1619516,0,1,0,0,456.8349194
941280,TalkTalk 76,North West,England,Rural,1001 to 1100m,FTTC,B,72.62186147,61.98729781,74.45899432,72.56058667,71.36039613,73.89092181,17.55131032,17.15600981,17.95180516,17.53997875,17.195248,18.572576,1.00E-04,0,6.38377019,6.19018199,0.14299438,0.13754839,0.23138764,0.27793548,12.57021655,12.84241379,5.00E-04,0.001,123.7149958,118.7121695,0.0323,0.0447,0.8101,0.1453,0,433.3159972,0.0333,0.8,0.1667,0,417.4046667,0.9919,0.0081,0,0,505.2164758,0.9839,0.0161,0,0,538.1846032,0,1,0,0,396.1414412,0,1,0,0,435.2964127
397662,BT 76,East,England,Rural,1001 to 1100m,FTTC,B,68.41812986,65.412832,68.70809419,68.55784308,66.55165835,68.664688,18.55691285,18.33156361,18.574176,18.55421718,18.505016,18.574472,1.00E-04,0,6.98209888,7.09621392,0.19394718,0.18853333,0.36244014,0.6005,5.92448154,6.0317,6.00E-04,2.00E-04,229.39873,257.1110345,0.1613,0.0392,0.8157,0.1451,0,576.8771255,0,0.76,0.24,0,560.0616,1,0,0,0,1166.650023,1,0,0,0,1339.961138,0,1,0,0,735.9847833,0,1,0,0,802.857931
660250,BT 17,South East,England,Rural,1001 to 1100m,ADSL,B,4.043682542,3.984127742,4.107326968,4.056617311,4.029649032,4.078542968,0.873604992,0.815507613,0.902276387,0.869186968,0.762216,0.926712,1.00E-04,0,32.7269204,32.72804292,0.48312329,0.47864516,0.44747397,0.45933333,25.85923045,25.86911475,5.00E-04,4.00E-04,959.1528102,959.1912951,0.1613,0,0.8324,0.1676,0,24994.35138,0,0.7966,0.2034,0,25332.95851,0,1,0,0,1663.558081,0,1,0,0,1670.535159,0,0.0457,0.9543,0,2123.972124,0,0.0323,0.9677,0,2146.98199
948446,TalkTalk 38,North West,England,Rural,1001 to 1100m,FTTC,B,35.8231399,31.96168103,37.19696826,35.20401413,34.7493788,35.9378192,9.27838067,9.121544516,9.316566194,9.245918345,8.91092,9.31664,0,0,6.98823846,7.02805325,0.43254138,0.40153846,0.89945017,1.79084615,13.96858655,14.20335849,6.00E-04,4.00E-04,172.8854908,188.7393438,0.1935,0.0373,0.8022,0.1604,0,449.9850448,0.0303,0.697,0.2727,0,393.8460303,0.9963,0.0037,0,0,935.7062288,1,0,0,0,981.4613939,0,1,0,0,560.164263,0,1,0,0,581.367
813187,Sky 17,Northern Ireland,Northern Ireland,Urban,1001 to 1100m,ADSL,B,10.64031252,10.12123174,10.72746142,10.74880814,10.57625703,10.69600258,0.862131765,0.811509678,0.874623484,0.860047734,0.734424,0.876904,2.00E-04,0,29.64656013,29.29683095,0.69935694,0.68793103,0.28290935,0.28903448,31.98853361,32.01447541,3.00E-04,4.00E-04,747.9877878,728.6044259,0.129,0.0202,0.83,0.1499,0,1195.91679,0,0.8182,0.1818,0,1138.391509,0,1,0,0,1597.707465,0,1,0,0,1615.927089,0,1,0,0,2240.20875,0,1,0,0,2118.298103
947920,Vodafone UK 38,North West,England,Rural,1001 to 1100m,FTTC,B,34.65362323,32.33550426,34.98849626,34.81509193,34.0871791,34.45060723,7.402304585,7.283691097,7.462029935,7.408052552,7.211752,7.830744,1.00E-04,0,19.20938419,19.19819226,0.65251786,0.6352,0.72001194,0.71424,14.22330844,14.13729825,6.00E-04,7.00E-04,168.0683211,170.5013091,0.8387,0.0476,0.8333,0.119,0,802.1190119,,,,,,1,0,0,0,976.5233034,,,,,,0,1,0,0,2390.964956,,,,,
813581,Sky 76,South East,England,Rural,1001 to 1100m,FTTC,B,72.62283374,71.17947536,72.76634658,72.60690441,72.02404464,72.74461316,18.65829385,18.4590991,18.67143923,18.65357703,18.417008,18.670832,0,0,5.53452927,5.57245393,0.19280387,0.19174194,0.17724242,0.17975862,5.77198354,5.78216949,7.00E-04,0,86.57243664,87.98013559,0.0968,0.0421,0.8118,0.1461,0,907.3340927,0.0345,0.7931,0.1724,0,855.4819483,1,0,0,0,643.1511784,1,0,0,0,896.8622581,0,1,0,0,560.3746612,0,1,0,0,567.1458438
813511,Plusnet 38,South East,England,Rural,1101 to 1200m,FTTC,B,24.4942789,20.46726864,25.56470374,24.02738929,23.13421548,24.9205631,3.384998378,3.047093935,3.516130838,3.3773256,2.442216,3.72656,0.0011,0.0027,11.46212277,11.52863945,0.69403099,0.807,0.61267042,0.74689655,10.13341701,10.18217742,0.001,0.0023,234.652227,255.4205161,0.3871,0.0417,0.8139,0.1444,0,1002.017275,0.0333,0.8,0.1667,0,936.6482833,0.9435,0.0565,0,0,1427.489159,0.9677,0.0323,0,0,1546.934922,0,0.9946,0.0054,0,1288.404422,0,1,0,0,1211.252188
2443,Sky 76,South East,England,Rural,1101 to 1200m,FTTC,B,65.50881336,62.83970271,65.85227845,65.4321901,63.73466013,65.57692052,18.65410947,18.40690194,18.69740026,18.6160543,17.928304,18.721904,0,0,6.98501182,6.93533149,0.26723077,0.2615,0.29683196,0.3021,9.14627548,9.12371667,1.00E-04,0,114.7410372,117.6527895,0.0645,,,,,,,,,,,1,0,0,0,527.4668256,1,0,0,0,543.9445484,,,,,,,,,,
947796,TalkTalk 76,Wales,Wales,Rural,1101 to 1200m,FTTC,B,54.96085539,51.86042323,55.36581755,54.8283416,54.18164232,55.01659174,17.58168598,17.32920155,17.62870503,17.51877102,16.219496,17.630032,0,0,6.41619095,5.86057237,0.28805099,0.28696667,0.19458074,0.19883333,13.94484123,13.98858621,3.00E-04,5.00E-04,151.2962969,150.5877966,0.0968,0.0462,0.8064,0.1474,0,449.2333786,0.0339,0.7966,0.1695,0,423.7858814,1,0,0,0,612.0433872,1,0,0,0,615.2745246,0,1,0,0,478.3222346,0,1,0,0,515.1236393
42230,BT 76,East,England,Rural,1101 to 1200m,FTTC,B,50.74828711,45.83781961,51.69327561,50.69321829,49.78666942,51.33991974,10.27762114,10.11998323,10.32045703,10.29571616,9.700656,10.523616,0,0,6.46895115,6.42217001,0.18144551,0.17704348,0.54654167,0.59747826,5.46218544,6.19153333,5.00E-04,1.00E-04,267.3507183,313.027898,0.129,0.0423,0.7948,0.1629,0,877.4386515,0.0408,0.7755,0.1837,0,820.6474286,1,0,0,0,1000.463784,1,0,0,0,1188.955867,0,1,0,0,703.6624922,0,1,0,0,792.97108
252048,Plusnet 76,North West,England,Rural,1101 to 1200m,FTTC,B,46.29952863,44.35294813,46.80474194,45.64049659,45.193376,46.09531744,17.45708958,17.14071664,17.5195889,17.35711766,16.639408,17.537832,0.0025,0.0035,25.8836267,26.34437678,0.31104714,0.31333333,0.4817037,0.766625,17.41012668,18.0332,2.00E-04,0.0012,170.4498754,169.3391622,0.0968,0.0415,0.8295,0.129,0,593.9877465,0.0833,0.7778,0.1389,0,601.5603056,1,0,0,0,788.99872,1,0,0,0,836.1495263,0,1,0,0,2024.068086,0,1,0,0,2084.250341
816783,Plusnet 17,East,England,Rural,1101 to 1200m,ADSL,B,12.96240722,11.68631277,13.20917136,13.02289457,12.67255974,13.17685548,0.741729166,0.657329032,0.767118452,0.747309673,0.500432,0.917448,4.00E-04,0,24.31207982,24.57302748,3.14733735,1.84181481,1.49088855,1.46425,13.43890461,14.25932,2.00E-04,0,438.9426128,408.0445472,0.0968,0.039,0.8442,0.1169,0,1095.169727,,,,,,0,1,0,0,1170.217819,,,,,,0,0.9762,0.0238,0,2332.43443,,,,,
168370,Virgin 350,East,England,Rural,1101 to 1200m,Cable,B,351.3764239,278.8179466,395.8206934,346.4873578,333.0864527,366.800675,25.75393808,24.23360697,26.16569394,26.03710548,19.650496,36.960648,0,0,13.43173381,14.04011569,2.35076282,2.79608,0.3065,0.40803704,16.91292798,17.44242105,7.00E-04,1.00E-04,278.2139921,270.2585741,0.2581,0.0461,0.8257,0.1283,0,630.8894276,0.0392,0.8235,0.1373,0,620.1311765,1,0,0,0,305.673672,1,0,0,0,307.9369259,0,1,0,0,747.4340933,0,1,0,0,783.8326296
257834,EE 38,London,England,Rural,1101 to 1200m,FTTC,B,35.24291178,33.42140062,35.505044,35.34317668,34.87055264,35.43360352,8.467339469,8.402222462,8.512991692,8.471968341,8.380576,8.530736,0,0,10.12613268,10.11975283,0.27275972,0.27866667,0.51841343,0.46415,8.86664129,8.85902,4.00E-04,0,477.1880259,523.3968936,0.0769,0.0612,0.7806,0.1583,0,697.4042878,0.0476,0.7619,0.1905,0,721.0922381,1,0,0,0,1517.188465,1,0,0,0,1735.371578,0,1,0,0,1323.194622,0,1,0,0,1559.840857
466178,EE 38,London,England,Rural,1101 to 1200m,FTTC,B,35.24748123,34.10868284,35.49649187,35.21985464,35.04699067,35.40281787,9.273222764,9.20216129,9.284050065,9.270564934,9.151672,9.284632,0,0,8.40142307,8.29589374,0.28437006,0.29014286,0.51729577,0.65455556,7.78550069,7.80156667,2.00E-04,0,423.4848219,422.9766035,0.0645,0.0458,0.8052,0.149,0,622.8386504,0.0357,0.7857,0.1786,0,676.8727143,1,0,0,0,1125.186388,1,0,0,0,1221.41455,0,1,0,0,1018.434336,0,1,0,0,1201.023949
250120,Vodafone UK 76,London,England,Rural,1101 to 1200m,FTTC,B,64.76396104,60.54482684,65.51166452,64.3992922,63.12514987,65.12544053,15.63139032,15.42023226,15.69219381,15.61259105,14.63144,16.472416,0,0,13.82035335,13.54187185,0.30144199,0.30051724,0.37295291,0.38823333,7.88879973,7.86454098,0.0014,0,103.8587058,105.3572414,0.4516,0.0449,0.8118,0.1433,0,1126.010275,0.0345,0.8103,0.1552,0,1068.901,0.9945,0.0055,0,0,629.0421274,1,0,0,0,665.1585574,0,1,0,0,550.0871144,0,1,0,0,570.0594918
14203,Virgin 150,South East,England,Rural,1101 to 1200m,Cable,B,164.5100455,155.0420774,165.1808163,164.5007377,164.2610852,164.7403902,10.00369433,9.880029419,10.0202271,10.00555123,9.959016,10.024216,0,0,13.72488597,13.95803371,1.70012707,1.96665517,0.06217308,0.06872414,16.4471262,16.65908475,5.00E-04,0.0037,224.4153843,228.2361695,0.0645,0.0472,0.8083,0.1444,0,909.61895,0.05,0.7833,0.1667,0,857.3705333,0.9864,0.0136,0,0,833.8040553,1,0,0,0,399.9893065,0,1,0,0,766.1507628,0,1,0,0,779.601541
948488,Sky 38,East Midlands,England,Rural,1101 to 1200m,FTTC,B,20.24361223,19.23605253,20.661512,20.20939321,19.714776,20.35860457,1.497384351,1.378890666,1.525146934,1.50599323,0.889808,1.782128,2.00E-04,0,7.06893425,7.23111402,0.56296918,0.59192857,0.32249658,0.45814815,14.50905547,14.62180702,0.001,0.0019,303.9490187,307.0639273,0.4839,0.0274,0.8014,0.1712,0,582.8240753,0.0377,0.7736,0.1887,0,580.8783585,0.9801,0.0199,0,0,1855.65133,0.9273,0.0727,0,0,1928.853237,0,1,0,0,755.8633672,0,1,0,0,782.4351579
5220505,KCOM 20,Yorkshire & Humberside,England,Rural,1101 to 1200m,ADSL,HULL,8.695544967,8.18368929,8.768618838,8.733715173,8.449756129,8.737063484,0.747319622,0.729900645,0.749815226,0.745536516,0.682976,0.754536,0,0,34.49915295,34.03175584,0.76371154,0.76848276,0.386,0.43548276,30.28273961,30.36364912,3.00E-04,3.00E-04,605.4680453,577.1291833,0.0323,0.0111,0.8444,0.1444,0,1152.608556,,,,,,0,1,0,0,1590.555828,,,,,,0,1,0,0,1507.331976,,,,,
943170,Sky 76,East,England,Rural,1101 to 1200m,FTTC,B,71.56214545,65.32869806,72.33200129,71.72381286,70.64889548,71.44413471,18.18507955,17.87286116,18.25179742,18.17719797,17.481936,18.268792,2.00E-04,0,5.89666467,5.76452954,0.14577624,0.14413793,0.24271625,0.26133333,5.77083242,5.78586667,4.00E-04,0,155.9182109,123.7675862,0.129,0.0453,0.8074,0.1473,0,433.2499292,0.0345,0.7931,0.1724,0,418.6396552,1,0,0,0,784.2522314,1,0,0,0,1108.223915,0,1,0,0,379.7238154,0,1,0,0,404.763661
655992,Virgin 200,West Midlands,England,Rural,1101 to 1200m,Cable,B,214.4071379,196.5385559,219.4273257,207.9683543,202.6361412,212.668688,12.06461467,11.883776,12.11331123,12.04879307,11.761232,12.116696,1.00E-04,0,15.55505118,15.97878571,1.54775824,1.919,0.1943022,0.2683871,18.1311989,16.13170968,1.00E-04,0,318.4640956,349.2744098,0.0645,0.0448,0.8095,0.1457,0,585.7127395,0.0333,0.8,0.1667,0,561.0149833,1,0,0,0,419.9960946,1,0,0,0,435.4268525,0,1,0,0,614.9619458,0,1,0,0,639.1672459
