unit_id,WT_national,WT_ISP,Valid_panel,Pack_number,Tech,Plusnet_upload,LLUvsNon,MarketClass,URBAN2,Nation,Dist_ADSL1,Dist_ADSL2,DL24hrmean,DL24hrmax,DLpeakmean,DLpeakmax,UL24hrmean,UL24hrmax,UL24hrmean_A,UL24hrmax_A,DNSFail24hr,DNSFailPeak,DNSRTT24hr,DNSRTTPeak,JitterUp24hr,JitterUpPeak,JitterDown24hr,JitterDownPeak,Latency24hr,LatencyPeak,PacketLoss24hr,PacketLossPeak,Web24hr,WebPeak,Disconnections,YouTubeUHD24hr,YouTubeHD24hr,YouTubeSD24hr,YouTubeFailed24hr,YouTubeStartupDelay24hr,YouTubeUHDPeak,YouTubeHDPeak,YouTubeSDPeak,YouTubeFailedPeak,YouTubeStartupDelayPeak,NetflixUHD24hr,NetflixHD24hr,NetflixSD24hr,NetflixFailed24hr,NetflixStartupDelay24hr,NetflixUHDPeak,NetflixHDPeak,NetflixSDPeak,NetflixFailedPeak,NetflixStartupDelayPeak,iPlayerUHD24hr,iPlayerHD24hr,iPlayerSD24hr,iPlayerFailed24hr,iPlayerStartupDelay24hr,iPlayerUHDPeak,iPlayerHDPeak,iPlayerSDPeak,iPlayerFailedPeak,iPlayerStartupDelayPeak
821137,0.32,1.35,Valid panelist,Plusnet 20,ADSL2,#NULL!,Y,3,Semi-urban,England,#NULL!,Distance band 11,12.91961679,13.38232,12.9714008,13.378768,0.3596952,0.390376,0.3460088,0.377632,0.02,0,22.91069449,23.97691905,3.12229213,16.7158,0.5021236,0.6356,17.99668023,21.91971429,0.01,0.02,485.436541,536.3263333,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
660246,1.17,0.85,Valid panelist,BT 20,ADSL2,#NULL!,Y,3,Urban,England,#NULL!,Distance band 3,10.09015725,10.281808,10.10162047,10.281808,0.704541129,0.743688,0.704051636,0.743688,0.01,0,31.80095865,32.01903522,0.53326042,0.533125,0.34355903,0.36952941,27.54043276,27.54364706,0.01,0,553.0994167,585.7381212,0.04,0,1,0,0,882,0,1,0,0,906,0,1,0,0,1437,0,1,0,0,1424.899824,0,1,0,0,2442,0,1,0,0,2456.171129
816883,0,1,Valid panelist,Virgin 200,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,193.4507423,210.025328,207.256356,209.903184,12.28475976,12.419848,12.281084,12.370584,0,0,14.96600957,15.49405,1.89320833,2.23183333,0.21703125,0.18483333,16.0126359,16.29272727,0.07,0.07,319.7440267,453.4646667,0.111,0,1,0,0,351,0,1,0,0,383,1,0,0,0,1754,0.5455,0.4545,0,0,2286.644056,0,1,0,0,676,0,1,0,0,681.9495
657952,0,1.04,Valid panelist,Plusnet 80,FTTC 76,20,Y,3,Urban,England,#NULL!,#NULL!,69.59687769,73.43112,68.38113846,73.43112,18.89423026,19.044328,18.91414053,19.034616,0,0,17.63480626,17.60870458,0.25642857,0.24992857,0.38190714,0.53257143,12.74780824,12.84860606,0.04,0,172.4214152,198.5131539,0.1,0,1,0,0,433,0,1,0,0,386,1,0,0,0,530,1,0,0,0,554.29796,0,1,0,0,894,0,1,0,0,908.29925
147776,0.34,0,Valid panelist,Plusnet 8,ADSL1,#NULL!,Y,2,Semi-urban,England,Distance band 4,#NULL!,2.838341587,3.278768,2.843879158,3.27652,0.458172279,0.548896,0.467497263,0.548896,0.31,0.3,39.55353857,41.19016088,0.84239409,0.906875,1.24185714,1.3485,39.49228814,36.58965789,0.78,0.31,2481.830677,2635.92795,1.767,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
163560,0,1,Valid panelist,Virgin 200,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,179.3519864,209.987248,180.7992609,209.879632,11.2538123,12.402256,11.40897949,12.402256,0.03,0,19.20955079,20.23919314,1.53027077,1.98695,0.13620923,0.14565,15.14991168,15.519975,0.06,0.04,337.4367401,418.2898,0.333,0,1,0,0,472,0,1,0,0,683,1,0,0,0,1406,0.6842,0.3158,0,0,1574.896098,0,1,0,0,822,0,1,0,0,1003.045194
35182,1.47,0,Valid panelist,Other 20,ADSL2,#NULL!,N,1,Rural,England,#NULL!,Distance band 20,0.711928185,0.808696,0.660694947,0.808696,0.409549838,0.510328,0.402634378,0.50572,0.08,0.22,39.97775943,44.9934916,1.02432573,1.46245455,1.42396104,1.78663636,36.38615068,42.1858125,0.21,0.2,4521.574627,4862.384111,1.233,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
812630,0.49,0.87,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,36.18088589,37.15852,35.84745497,37.15852,5.566948416,5.622088,5.5601264,5.622088,0.01,0,18.84331721,18.86205081,0.40601462,0.4003,0.44255848,0.34438095,16.21743404,16.57969231,0.07,0.19,245.7149739,241.633775,0.267,0,1,0,0,677,0,1,0,0,682,1,0,0,0,923,1,0,0,0,932.2585366,0,1,0,0,1312,0,1,0,0,1822.80605
813915,0.44,1.15,Valid panelist,Plusnet 20,ADSL2,#NULL!,Y,3,Urban,England,#NULL!,Distance band 7,15.30737299,16.352512,15.25793059,16.352512,1.035681554,1.145808,1.0324892,1.143528,0.34,0,18.45975016,18.55756051,0.51317516,0.52305,0.40685079,0.4292,13.67762975,13.70887179,0.03,0,321.1825816,316.17915,0.5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
14078,1.11,1,Valid panelist,Virgin 50,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,53.78571884,54.278336,53.69007657,54.250968,2.999736366,3.118352,2.984173268,3.115264,0.01,0.15,13.2467455,14.78058841,3.4392792,4.34045,0.34516809,0.8317619,10.5167078,12.202575,0.06,0.01,202.7680599,204.0787561,0.1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
146550,1.1,0.87,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,36.61169027,37.943208,35.99042127,37.192328,8.76453308,8.985872,8.78448683,8.947784,0.02,0.1,13.33100648,13.60444683,0.38818911,0.35925,0.49402865,0.592,9.56153294,9.34955263,0.08,0,199.6237482,237.0474615,0.067,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
250002,0,1.95,Valid panelist,EE 80,FTTC 76,#NULL!,N,3,Urban,England,#NULL!,#NULL!,64.02394256,65.363488,63.54848552,65.33084,18.5759467,18.670128,18.58474907,18.670128,2.35,1.63,11.47622267,11.4845179,0.36525284,0.37657143,0.57293466,0.82747619,8.43761277,8.68214286,0.01,0.08,261.0096752,252.975,0.067,0,1,0,0,909,0,1,0,0,606,1,0,0,0,1436,1,0,0,0,1422.102714,0,1,0,0,2049,0,1,0,0,2313.387293
28575,0.37,0.91,Valid panelist,Sky 40,FTTC 38,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,37.25189911,37.544376,37.05698024,37.367368,9.944536832,10.812952,10.05767539,10.68288,0.01,0,12.68048276,12.37787712,0.2286,0.22566667,0.44781641,0.43813333,7.01455267,7.0205,0.02,0,193.0796446,185.4012258,0.067,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
59824,0,0.9,Valid panelist,Plusnet 80,FTTC 76,20,Y,3,Urban,England,#NULL!,#NULL!,69.7104622,72.606424,69.25886729,72.606424,18.57146165,18.6826,18.55712359,18.62764,0,0,13.15285556,13.12825538,0.29243533,0.30447059,0.3784434,0.42576471,7.9111108,7.90180952,0.02,0,152.492422,142.7763077,0.033,0,1,0,0,496,0,1,0,0,470,1,0,0,0,507,1,0,0,0,505.1562,0,1,0,0,843,0,1,0,0,2042.396625
21895,0.74,0.89,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,44.95257266,50.160376,44.739128,50.160376,9.386384608,10.528032,9.380820308,10.528032,0,0,11.39657176,11.51339893,0.35113473,0.30968421,0.39053593,0.37390476,7.65082051,7.58974359,0.04,0.04,163.268903,203.2286842,0.067,0,1,0,0,476,0,1,0,0,567,1,0,0,0,765,1,0,0,0,757.6777222,0,1,0,0,1067,0,1,0,0,1373.907917
33787,0,0,Valid panelist,Talk Talk 80,FTTC 76,#NULL!,Y,1,Semi-urban,England,#NULL!,#NULL!,59.45451516,61.455488,59.68841326,61.455488,16.09450127,16.92336,16.05987337,16.92336,0.06,0,10.79727119,11.10103642,0.30611448,0.36685714,0.47259259,0.47786667,8.18242695,8.28407317,0.09,0.01,197.4757304,190.4002647,0.533,0,1,0,0,585,0,1,0,0,550,1,0,0,0,583,1,0,0,0,573.0805,0,1,0,0,814,0,1,0,0,841.2651212
813581,0,0.91,Valid panelist,Plusnet 80,FTTC 76,20,Y,3,Semi-urban,England,#NULL!,#NULL!,65.89710571,66.678088,65.57936442,66.548344,18.56450163,18.637808,18.54352526,18.616008,0.01,0,12.85839258,12.85208765,0.31561538,0.31682353,0.44514497,0.5025,7.4338477,7.544325,0.07,0,166.8975309,137.5979063,0.333,0,1,0,0,582,0,1,0,0,566,1,0,0,0,529,1,0,0,0,534.7154546,0,1,0,0,848,0,1,0,0,943.2263235
813897,0,1.86,Valid panelist,Plusnet 20,ADSL2,#NULL!,Y,1,Rural,England,#NULL!,Distance band 9,11.76068172,12.330136,11.7257115,12.330136,1.020964256,1.046024,1.020152727,1.03676,0.16,0,14.58254717,14.52587467,0.56068667,0.56108333,0.33682724,0.50384615,9.82934534,10.16555556,0.02,0.01,348.9955851,362.2488462,2.103,0,1,0,0,651,0,1,0,0,689,0,1,0,0,1498,0,1,0,0,1485.669591,0,1,0,0,1612,0,1,0,0,1832.83319
813067,0.18,0.88,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Rural,England,#NULL!,#NULL!,36.71251026,37.16424,36.2473345,37.15164,9.268878482,9.328152,9.276061866,9.318968,0,0,13.41169389,14.17246667,0.41795714,0.3258,0.30709286,0.3226,8.6372844,8.8194375,0.01,0,175.4049134,213.6740714,0.033,0,1,0,0,617,0,1,0,0,612,1,0,0,0,918,1,0,0,0,924.290125,0,1,0,0,1172,0,1,0,0,2527.0266
168750,0.33,1.75,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,44.12342248,45.308656,44.36722727,45.289072,8.373495564,8.53392,8.461839304,8.502824,0.01,0,12.14872542,12.63412589,0.27094576,0.24386667,0.38441892,0.45926667,8.888728,8.9776,0.11,0.11,172.7117203,215.1364706,0.9,0,1,0,0,603,0,1,0,0,696,1,0,0,0,743,1,0,0,0,734.7470667,0,1,0,0,1008,0,1,0,0,1018.608467
34558,0.55,1,Valid panelist,Virgin 152,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,103.5004772,159.633176,74.41593626,114.925072,11.97973053,12.156672,11.96544,12.156672,0.02,0,16.99541756,17.32329561,2.30191852,2.42771429,0.21187778,0.41785714,10.57544505,11.29882353,0.12,0.05,183.4395347,219.3321379,0.2,0,1,0,0,453,0,1,0,0,491,1,0,0,0,805,1,0,0,0,978.2496897,0,1,0,0,1104,0,1,0,0,1462.220407
813829,0,0.91,Valid panelist,Plusnet 80,FTTC 76,20,Y,3,Urban,England,#NULL!,#NULL!,65.28330929,69.078784,64.37176933,69.078784,18.5742409,18.723728,18.57625557,18.686888,0.06,0,12.5861486,12.66483755,0.30088176,0.29877778,0.7677322,0.44961111,8.02976155,8.05108333,0.1,0.02,174.2429721,169.5169444,0.138,0,1,0,0,518,0,1,0,0,529,1,0,0,0,509,1,0,0,0,515.9696429,0,1,0,0,731,0,1,0,0,814.152
62538,0.66,1,Valid panelist,Virgin 152,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,116.6917994,159.622624,83.29532533,119.076248,11.48947681,11.659736,11.41383235,11.646448,0.07,0,9.27575074,9.64793809,2.18254694,2.50322222,0.23897959,0.49722222,10.06960174,10.65851724,0.15,0.05,171.1578191,156.1566667,0.133,0,1,0,0,502,0,1,0,0,654,1,0,0,0,754,1,0,0,0,944.9942857,0,1,0,0,1044,0,1,0,0,1436.568522
146558,0,0,Valid panelist,BT 8,ADSL1,#NULL!,Y,,Urban,England,Distance band 1,#NULL!,5.608851682,5.791216,5.505063158,5.787088,0.349419164,0.39648,0.337118476,0.38304,0.27,0.54,17.59122102,23.75027841,2.15980368,2.67688889,0.36751534,0.35038889,16.05909291,16.45896774,0.06,0.12,1621.147325,1782.069033,0.867,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
674216,0,1.04,Valid panelist,Plusnet 80,FTTC 76,20,Y,3,Semi-urban,England,#NULL!,#NULL!,69.90848316,72.805192,70.1595875,72.759,16.98606571,17.060248,16.98928775,17.054248,0.03,0,14.40442547,14.2781225,0.26601887,0.26575,0.34129434,0.3819375,9.63008598,9.61565625,0.02,0,156.6529183,127.332,0.033,0,1,0,0,424,0,1,0,0,403,1,0,0,0,505,1,0,0,0,495.9733125,0,1,0,0,762,0,1,0,0,1206.591065
520150,3.08,1.54,Valid panelist,Sky 20,ADSL2,#NULL!,Y,2,Rural,England,#NULL!,Distance band 20,2.139825929,2.600584,2.013248914,2.600584,0.640680288,0.738624,0.633870061,0.728632,0.43,0.48,35.74335205,48.30716359,0.72247674,0.75857143,0.71425581,0.67253846,29.83062814,35.48702703,0.37,0.79,2217.019937,2362.957419,0.63,0,0,1,0,2320,0,0,1,0,2128,0,0,1,0,2955,0,0.1429,0.7714,0.0857,3225.854176,0,0,1,0,3565,0,0,1,0,4445.452667
812762,0.2,1,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Semi-urban,England,#NULL!,#NULL!,36.9778287,37.48088,37.11028468,37.48088,9.215514596,9.450416,9.288897366,9.397936,0.01,0,13.68062964,13.76271875,0.44116147,0.38635,0.35630028,0.37115,9.38221135,9.1091,0.02,0.02,189.8058908,222.3647619,0.067,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
1322,0,1.04,Valid panelist,Plusnet 80,FTTC 76,20,Y,2,Semi-urban,England,#NULL!,#NULL!,70.53695036,73.679656,70.11369933,73.679656,18.3158457,18.855992,18.34958941,18.855992,0.11,0,12.96107524,13.07550386,0.59024629,0.62157895,0.60830267,0.69063158,8.23221372,8.242,0.03,0,158.6202143,170.5530968,0.111,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
815365,0,0.97,Valid panelist,EE 80,FTTC 76,#NULL!,N,2,Semi-urban,England,#NULL!,#NULL!,71.44848682,74.334328,71.04189975,74.303,18.40559266,18.62752,18.29932258,18.62752,0.98,0.29,16.48578392,15.72733432,0.38743277,0.409625,0.4837395,0.5910625,9.65229,10.01940625,0.02,0.01,755.187432,760.5202813,0.046,0,1,0,0,472,0,1,0,0,503,1,0,0,0,917,1,0,0,0,948.1187,0,1,0,0,829,0,1,0,0,969.5942632
455622,0,0.73,Valid panelist,Plusnet 80,FTTC 76,20,Y,3,Urban,England,#NULL!,#NULL!,62.45479361,65.649888,61.14406375,65.571768,16.86551205,17.006776,16.72277906,16.995296,0.02,0,12.36298926,12.3688605,0.29271865,0.30805882,0.29925076,0.305,6.76036454,6.97847619,0.06,0,156.0828884,137.48055,0.133,0,1,0,0,597,0,1,0,0,560,1,0,0,0,520,1,0,0,0,516.0030323,0,1,0,0,885,0,1,0,0,1665.908893
169620,0.46,0.89,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,48.005288,50.166176,45.04271668,50.166176,13.69703057,14.055144,13.58870171,14.026136,0.15,0.41,12.41313041,13.20284968,0.29770545,0.3794,0.92877091,1.54505,9.71295263,10.0426,0.74,0.02,190.6826067,187.777675,1.2,0,1,0,0,588,0,1,0,0,553,1,0,0,0,693,1,0,0,0,726.3593171,0,1,0,0,907,0,1,0,0,1163.46905
143048,2.1,1.2,Valid panelist,Talk Talk 20,ADSL2,#NULL!,Y,3,Urban,England,#NULL!,Distance band 9,4.056388188,4.16864,4.047561334,4.16864,0.692508754,0.731944,0.679477714,0.722008,0.15,0,35.14393022,32.23265455,0.82612853,1.46547059,0.52323197,0.618,32.34082553,31.9062381,0.2,0.11,1867.082592,1821.14361,0.367,0,1,0,0,1199,0,1,0,0,1507,0,1,0,0,1975,0,0.9,0.1,0,1689.017808,0,1,0,0,3032,0,1,0,0,3217.1
14234,0,1.16,Valid panelist,Plusnet 80,FTTC 76,20,Y,3,Semi-urban,England,#NULL!,#NULL!,51.27846857,53.607288,51.2652778,53.607288,15.95737261,16.2776,15.96568985,16.2776,0,0,12.45571537,12.46714451,0.25318023,0.2527,0.24746802,0.27965,8.91037946,9.038225,0.03,0.01,155.8688661,146.3842821,0.2,0,1,0,0,436,0,1,0,0,424,1,0,0,0,698,1,0,0,0,680.666525,0,1,0,0,764,0,1,0,0,1084.65295
813665,0.83,1.35,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,36.42784348,37.601992,35.103656,37.601992,9.265348252,9.446592,9.272873,9.412616,0.01,0,15.90006672,16.24795615,0.34973156,0.4603,0.30325664,0.38488889,11.20815057,11.28831707,0.01,0.01,201.5368085,209.7997027,0.033,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
670109,1.12,0,Valid panelist,BT 8,ADSL1,#NULL!,Y,1,Rural,England,Distance band 5,#NULL!,1.922339678,2.121016,1.740753412,2.114064,0.295429131,0.397328,0.285832445,0.388064,0.07,0.27,38.0235094,48.80769727,1.13356352,1.19445455,0.56713072,0.5816,32.89916724,35.65423529,0.1,0.01,2167.239448,2705.728481,0.2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
185076,0.87,0,Valid panelist,Plusnet 8,ADSL1,#NULL!,Y,1,Rural,England,Distance band 5,#NULL!,2.088801958,2.437424,2.105122,2.437416,0.830269514,0.881832,0.827930947,0.881832,0.02,0,22.32238349,22.20748364,0.62183974,0.65563158,0.94556869,0.89955,17.21488062,16.815,0.1,0.02,1867.29197,1832.890317,0.233,0,0,1,0,1517,0,0,1,0,1499,0,0,1,0,1909,0,0.0769,0.9231,0,1726.678128,0,0,1,0,3767,0,0,1,0,3362.786463
3635,0.67,0,Valid panelist,Other 20,ADSL2,#NULL!,N,1,Rural,England,#NULL!,Distance band 20,0.218864494,0.331296,0.20953056,0.331296,0.354130473,0.413544,0.32754592,0.413544,1.06,2.11,46.12907643,46.72839425,0.83325904,0.75990909,3.2545,3.16672727,23.5894,23.54758333,0.61,1.2,11240.76943,11281.63725,31,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
815285,0,0.77,Valid panelist,EE 80,FTTC 76,#NULL!,N,3,Urban,England,#NULL!,#NULL!,70.96681459,74.318256,64.47713792,74.318256,18.49367078,18.651256,18.42429067,18.597352,3.4,7.39,20.6420578,23.94547534,0.3449148,0.41183333,0.90143946,2.71358333,18.30878324,19.92207143,0.01,0.05,308.4135453,320.4874091,0.083,0,1,0,0,963,0,1,0,0,1345,1,0,0,0,1446,1,0,0,0,1319.353783,0,1,0,0,2596,0,1,0,0,3351.556174
256878,0,0.89,Valid panelist,EE 40,FTTC 38,#NULL!,N,3,Urban,England,#NULL!,#NULL!,37.00340824,37.178144,36.73222354,37.162016,8.470884832,8.546592,8.465818889,8.517792,2.53,3.15,18.81002181,18.62489946,0.36827365,0.39638889,0.37072973,0.59852941,14.20714262,14.32229412,0.02,0.01,282.6718816,285.6500278,0.039,0,1,0,0,820,0,1,0,0,886,1,0,0,0,1670,1,0,0,0,1734.421639,0,1,0,0,2339,0,1,0,0,2534.245944
11873,0.62,0.52,Valid panelist,Other 40,FTTC 38,#NULL!,N,3,Urban,England,#NULL!,#NULL!,29.29442497,31.201904,28.9366938,31.201904,7.277865718,7.900792,7.240871219,7.900792,1.24,2.19,21.60440727,22.35078066,0.39714489,0.54482353,0.42029545,0.64905556,19.56334184,20.67281081,0.22,1.6,321.8012259,315.1032308,1.033,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
250006,0,0.79,Valid panelist,EE 80,FTTC 76,#NULL!,N,3,Urban,England,#NULL!,#NULL!,73.06603488,74.324368,73.13069682,74.321816,18.46752874,18.63784,18.49372568,18.611296,2.76,2.62,20.57996346,20.50014039,0.4089537,0.40933333,0.73153086,0.525,17.12240709,16.947,0.02,0,307.5800244,310.9642727,0.033,0,1,0,0,928,0,1,0,0,757,1,0,0,0,1535,1,0,0,0,1692.842727,0,1,0,0,2240,0,1,0,0,2654.3556
168276,0.46,0.87,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,67.24514808,72.415312,66.70905832,72.382552,16.88126015,17.06296,16.77362422,17.055488,0,0,12.70458992,13.41976871,0.4119142,0.629375,0.32416617,0.6021875,11.91197159,11.9961,0.02,0.03,187.2490826,160.1107632,0.067,0,1,0,0,404,0,1,0,0,524,1,0,0,0,590,1,0,0,0,566.6957838,0,1,0,0,939,0,1,0,0,1117.822865
813613,0,0.5,Valid panelist,Plusnet 20,ADSL2,#NULL!,Y,1,Rural,England,#NULL!,Distance band 1,19.02447189,20.05392,19.13201224,20.05392,1.080548456,1.100472,1.079207059,1.100472,0,0,19.21228553,19.21910094,0.5017415,0.49422222,0.2800068,0.27977778,14.09882935,14.0805,0.06,0.06,279.7595424,292.5791177,0.077,0,1,0,0,568,0,1,0,0,570,1,0,0,0,1616,1,0,0,0,1618.624833,0,1,0,0,1225,0,1,0,0,1394.538889
252012,0,1.16,Valid panelist,Plusnet 80,FTTC 76,20,Y,3,Urban,England,#NULL!,#NULL!,41.58364119,44.57464,41.35054092,44.57464,10.19466934,11.039328,10.2251142,11.036528,0,0,16.82060371,16.98436093,0.42066864,0.41835,0.40880236,0.52795,12.38347436,12.49256098,0.04,0.04,192.4833639,207.3470513,0.1,0,1,0,0,481,0,1,0,0,451,1,0,0,0,796,1,0,0,0,814.9919756,0,1,0,0,1455,0,1,0,0,1376.299947
812416,0.72,1.2,Valid panelist,Talk Talk 40,FTTC 38,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,27.75084517,33.855024,27.0156845,33.84216,1.84945383,1.889464,1.843610666,1.874304,0,0,11.99446796,12.4028,0.44468846,0.45342857,0.44141154,0.56107692,13.60890038,13.769,0.09,0.03,430.354649,475.8661277,0.633,0,1,0,0,384,0,1,0,0,394,1,0,0,0,1238,1,0,0,0,1246.71725,0,1,0,0,1033,0,1,0,0,1516.048714
168384,1.18,0.6,Valid panelist,Talk Talk 20,ADSL2,#NULL!,Y,1,Semi-urban,England,#NULL!,Distance band 3,12.66049576,14.342152,11.575777,14.223608,0.740390528,0.848856,0.698992,0.8332,0,0,55.85383066,57.04311613,10.93969767,16.43442857,0.42924031,0.549,48.61995522,65.70417143,1.75,2.51,1052.246097,1548.714333,0.567,0,1,0,0,873,0,1,0,0,920,0,1,0,0,1282,0,1,0,0,1467.125154,0,1,0,0,2782,0,1,0,0,3588.008091
2995,0.24,1,Valid panelist,BT 40,FTTC 38,#NULL!,Y,2,Semi-urban,England,#NULL!,#NULL!,28.13857005,30.122144,28.02924928,30.122144,8.265852946,8.440096,8.324820666,8.430112,0,0,23.06986529,23.15848175,0.44402252,0.47254545,0.44902703,0.42290909,18.36700915,18.31372414,0.08,0.01,382.62147,346.5996667,0.1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
443732,0.31,1,Valid panelist,BT 40,FTTC 38,#NULL!,Y,2,Semi-urban,England,#NULL!,#NULL!,36.92365551,37.196408,36.46071052,37.196408,9.273416988,9.32112,9.273142,9.308376,0.01,0.16,14.92278975,15.09297819,0.41808627,0.37757143,0.36502734,0.35907143,10.37931579,10.36375862,0.03,0,179.8798893,212.9744615,0.1,0,1,0,0,419,0,1,0,0,442,1,0,0,0,902,1,0,0,0,891.5369231,0,1,0,0,1109,0,1,0,0,1089.517385
814217,0,0.91,Valid panelist,Sky 40,FTTC 38,#NULL!,Y,2,Semi-urban,England,#NULL!,#NULL!,37.36168132,37.53004,37.34730032,37.53004,9.396323334,9.604856,9.398919369,9.581072,0.04,0,14.47658623,14.82286272,0.28213506,0.28533333,0.2866533,0.29622222,9.65003419,9.2312381,0.03,0,246.3468712,239.903718,0.167,0,1,0,0,494,0,1,0,0,530,1,0,0,0,950,1,0,0,0,935.2961667,0,1,0,0,849,0,1,0,0,962.3987778
455624,0.2,0,Valid panelist,BT 40,FTTC 38,#NULL!,Y,1,Rural,England,#NULL!,#NULL!,35.94973224,37.153816,35.06163178,37.142448,9.238670386,9.335048,9.214917743,9.332528,0.02,0,20.97639568,21.30658555,0.34701441,0.33765,0.3213815,0.33678947,15.67066904,15.54464103,0.11,0.07,246.3126122,254.029,0.3,0,1,0,0,634,0,1,0,0,623,1,0,0,0,960,1,0,0,0,1005.77269,0,1,0,0,1299,0,1,0,0,1487.038132
