Unit_id,Distance band,Urban/rural,Market,ISP,Headline speed,Technology,Download speed (Mbit/s) 24-hour,Download speed (Mbit/s) Max,Download speed (Mbit/s) 8-10pm weekday,Upload speed (Mbit/s)24-hour,Upload speed (Mbit/s)Max,Upload speed (Mbit/s)8-10pm weekday,DNS resolution (ms)24-hour,DNS failure (%)24-hour,DNS resolution (ms)8-10pm weekday,DNS failure (%)8-10pm weekday,Jitter up (ms)24-hour,Jitter down (ms)24-hour,Jitter up (ms)8-10pm weekday,Jitter down (ms)8-10pm weekday,Latency (ms)24-hour,Packet loss (%)24-hour,Latency (ms)8-10pm weekday,Packet loss (%)8-10pm weekday,Web page (ms)24-hour,Web page (ms)8-10pm weekday,ISP weights
FTTC,385-582,Urban,3,FTTC ,80,FTTC,64.894,74.947,64.297,18.817,19.118,18.825,18.675,0,18.733,0,0.297,0.314,0.296,0.355,17.461,0.15%,17.621,0.05%,268.562,264.342,1
FTTC,582-763,Urban,3,FTTC ,40,FTTC,25.877,30.802,19.956,3.442,3.583,3.432,31.218,0.007,33.776,0.038,0.424,0.555,0.462,1.241,25.442,0.34%,27.535,1.29%,449.802,817.52,1
FTTC,2563-5000,Rural,1,FTTC ,80,FTTC,63.007,65.921,63.41,18.511,18.718,18.499,26.291,0.007,32.033,0.032,0.233,0.242,0.236,0.42,22.604,0.07%,22.906,0.04%,324.57,329.743,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,72.041,74.262,72.378,18.531,18.84,18.485,21.662,0,21.722,0,0.21,0.215,0.199,0.246,21.136,0.01%,21.316,0.00%,298.475,322.078,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,73.804,74.556,73.211,18.593,18.808,18.619,8.972,0,9.057,0,0.232,0.197,0.235,0.215,7.174,0.06%,7.199,0.04%,134.979,123.658,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,72.221,74.112,71.138,18.48,18.683,18.458,15.02,0,15.276,0,0.298,0.296,0.309,0.407,16.637,0.06%,16.63,0.01%,257.961,267.65,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,72.533,74.307,72.29,18.57,18.794,18.588,22.968,0.001,23.057,0,0.292,0.25,0.294,0.268,23.072,0.07%,22.824,0.09%,338.501,342.695,1
FTTC,1367-1635,Urban,3,FTTC ,40,FTTC,30.388,31.161,30.521,7.096,7.249,7.087,11.84,0,11.931,0,0.288,0.213,0.295,0.298,9.976,0.15%,10.068,0.05%,207.762,214.064,1
FTTC,0-385,Urban,2,FTTC ,80,FTTC,68.174,72.461,65.354,18.355,18.817,17.82,18.823,0.007,22.962,0.038,0.542,0.319,0.338,0.538,15.9,0.08%,15.791,0.00%,252.85,238.216,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,55.414,57.616,55.551,18.519,18.707,18.462,29.562,0.009,35.222,0.034,6.714,7.229,7.746,7.781,22.478,0.08%,22.895,0.03%,352.879,356.108,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,64.599,72.569,56.047,18.317,18.756,16.897,10.974,0.004,14.963,0.023,0.325,0.361,0.386,0.709,9.711,0.02%,10.382,0.00%,164.417,213.78,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,69.682,70.617,68.031,18.562,18.735,18.489,16.641,0.006,20.3,0.018,0.28,0.3,0.381,0.639,14.084,0.07%,14.491,0.06%,213.916,213.017,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,43.753,44.67,42.914,9.201,9.403,9.192,11.412,0.01,15.008,0.059,0.247,0.267,0.319,0.525,9.098,0.05%,9.412,0.14%,185.789,278.789,1
FTTC,385-582,Urban,2,FTTC ,80,FTTC,64.192,72.359,45.961,18.514,18.808,18.33,20.839,0.006,25.558,0.019,0.281,0.366,0.354,1.014,16.154,0.08%,16.842,0.54%,274.225,319.386,1
FTTC,1143-1367,Urban,2,FTTC ,80,FTTC,69.747,70.271,69.43,18.611,18.787,18.609,16.503,0.005,20.429,0.034,0.32,0.381,0.324,0.512,12.503,0.05%,12.884,0.03%,215.428,234.088,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,58.695,59.211,58.591,13.14,13.275,13.145,25.695,0.006,32.03,0.033,0.252,0.255,0.265,0.388,21.979,0.06%,22.246,0.73%,319.088,330.312,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,58.003,70.09,58.586,18.147,18.705,18.317,14.255,0.01,17.914,0.037,,0.557,26.712,0.649,12.518,0.24%,12.822,0.28%,262.845,270.061,1
FTTC,582-763,Urban,2,FTTC ,80,FTTC,60.864,62.962,60.643,18.579,18.779,18.555,16.373,0.004,18.9,0.02,0.329,0.379,0.346,0.636,14.647,0.13%,14.946,0.36%,229.778,237.071,1
FTTC,385-582,Urban,3,FTTC ,80,FTTC,64.496,65.79,61.125,17.015,17.45,16.698,10.469,0.005,13.352,0.018,0.274,0.252,0.308,0.443,9.016,0.02%,9.413,0.03%,154.039,162.052,1
FTTC,763-946,Urban,3,FTTC ,80,FTTC,70.233,72.359,68.904,18.425,18.721,18.222,12.22,0.005,16.594,0.027,0.311,0.338,0.35,0.514,7.506,0.01%,7.84,0.01%,151.462,158.239,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,51.318,55.415,50.883,17.692,18.601,17.657,20.919,0.004,24.551,0.05,0.25,0.319,0.271,0.444,18.082,0.31%,18.355,0.02%,264.173,277.866,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,61.333,67.453,56.547,18.237,18.736,17.416,14.609,0.007,21.114,0.034,0.313,0.376,0.425,0.688,10.973,0.19%,11.596,0.02%,198.734,200.956,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,62.744,64.798,60.651,17.996,18.618,17.854,16.937,0.004,21.553,0.027,0.245,0.237,0.286,0.356,12.732,0.09%,13.017,0.10%,205.796,240.558,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,41.757,42.303,41.077,12.109,12.741,11.773,21.616,0.008,25.896,0.023,0.79,0.435,1.436,0.694,18.626,0.07%,19.499,0.01%,279.044,305.971,1
FTTC,385-582,Urban,3,FTTC ,80,FTTC,63.267,64.6,61.331,18.433,18.673,18.117,13.537,0.005,16.321,0.022,2.104,0.339,0.813,0.575,9.792,0.04%,8.697,0.01%,165.491,159.08,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,61.465,62.956,59.067,17.626,18.095,17.387,18.5,0.004,23.707,0.019,0.311,0.356,0.334,0.49,12.832,0.07%,13.214,0.05%,220.857,222.654,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,53.654,54.205,53.405,13.322,13.445,13.314,11.984,0.002,16.298,0.004,0.355,0.314,0.352,0.513,8.514,0.01%,8.772,0.01%,159.611,170.154,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,71.837,72.58,71.358,18.62,18.777,18.618,9.165,0.006,12.926,0.023,0.319,0.367,0.316,0.519,7.102,0.05%,7.272,0.27%,138.053,144.933,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,56.693,57.932,55.455,18.55,18.809,18.519,23.711,0.003,28.814,0.032,0.267,0.36,0.28,0.555,19.755,0.05%,20.049,0.02%,287.934,275.693,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,42.824,54.031,39.853,14.584,14.695,14.57,15.054,0.01,19.755,0.047,0.37,0.361,0.375,0.494,11.569,0.58%,11.782,0.62%,279.596,303.495,1
FTTC,763-946,Urban,3,FTTC ,80,FTTC,63.622,70.888,58.665,16.913,17.78,16.695,13.165,0.008,18.113,0.028,0.333,0.362,0.369,0.539,11.105,0.06%,11.733,0.03%,203.642,197.991,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,66.11,71.673,65.133,18.45,18.708,18.018,26.201,0.008,30.766,0.026,0.258,0.356,0.295,0.509,22.44,0.05%,23.013,0.18%,350.789,317.438,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,68.388,68.684,68.357,18.65,18.849,18.65,11.111,0,11.266,0,0.308,0.317,0.309,0.347,11.849,0.03%,12.268,0.05%,191.552,198.837,1
FTTC,>5000,Rural,2,FTTC ,80,FTTC,52.155,53.458,51.928,18.288,18.499,18.283,27.897,0.008,32.197,0.033,0.267,0.297,0.279,0.414,25.311,0.03%,25.625,0.01%,363.829,368.453,1
FTTC,1367-1635,Urban,2,FTTC ,40,FTTC,37.595,37.942,37.606,9.619,9.786,9.608,22.598,0,21.856,0,0.28,0.289,0.283,0.299,19.503,0.05%,19.533,0.01%,294.601,286.035,1
FTTC,946-1143,Urban,3,FTTC ,40,FTTC,36.238,37.317,36.021,5.079,5.771,5.2,21.563,0.001,21.557,0,0.395,0.339,0.402,0.35,16.892,0.11%,17.62,0.02%,315.246,320.084,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,71.857,74.832,69.318,18.568,19.213,18.506,13.452,0.001,13.576,0.002,0.329,0.391,0.351,0.522,12.809,0.05%,13.049,0.02%,204.011,212.368,1
FTTC,763-946,Urban,3,FTTC ,80,FTTC,68.694,69.968,67.459,19.006,19.544,18.932,16.059,0.001,16.208,0,0.285,0.299,0.289,0.349,15.818,0.04%,15.982,0.02%,244.761,247.329,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,43.793,44.963,43.512,12.986,13.207,12.927,24.831,0.006,29.233,0.022,0.316,0.36,0.336,0.515,21.576,0.07%,21.815,0.01%,324.661,314.399,1
FTTC,763-946,Urban,3,FTTC ,80,FTTC,70.789,72.89,68.216,18.609,18.888,18.335,30.056,0.003,34.03,0.028,0.287,0.34,0.36,0.512,27.197,0.04%,27.354,0.02%,394.468,418.487,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,59.217,61.627,56.832,18.659,18.933,18.53,21.573,0.006,27.505,0.036,0.327,0.415,0.371,0.824,18.046,0.08%,18.38,0.03%,271.678,288.666,1
FTTC,385-582,Urban,3,FTTC ,40,FTTC,36.052,37.075,35.356,6.093,6.189,6.088,13.274,0.006,16.761,0.019,0.359,0.281,0.369,0.401,9.896,0.17%,10.2,0.08%,204.769,196.031,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,71.61,73.174,70.867,18.761,18.921,18.747,11.403,0.006,15.646,0.027,0.319,0.376,0.323,0.501,7.899,0.06%,8.036,0.00%,145.489,152.279,1
FTTC,763-946,Urban,3,FTTC ,80,FTTC,71.262,72.934,68.033,18.347,19.076,17.898,15.43,0.003,20.55,0.009,0.462,0.384,0.469,0.578,12.418,0.07%,12.692,0.00%,215.061,205.033,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,56.142,56.719,55.511,18.586,18.953,18.348,26.179,0.004,31.829,0.029,0.256,0.434,0.313,0.619,21.176,0.02%,21.611,0.02%,319.949,313.897,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,59.281,61.261,58.201,18.694,18.946,18.682,17.733,0.003,21.397,0.015,0.223,0.24,0.218,0.379,14.002,0.04%,14.316,0.01%,241.928,252.751,1
FTTC,763-946,Urban,3,FTTC ,80,FTTC,67.468,69.044,65.647,18.745,19.007,18.714,9.252,0.006,13.069,0.004,0.277,0.309,0.307,0.422,6.697,0.13%,7.044,0.01%,162.628,130.371,1
FTTC,763-946,Urban,3,FTTC ,40,FTTC,37.084,37.972,36.095,8.027,8.191,8.034,30.706,0.005,34.893,0.027,0.282,0.393,0.281,0.525,26.881,0.08%,27.029,0.04%,397.714,383.873,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,39.1,44.557,42.719,14.525,14.65,14.516,18.866,0.027,23.321,0.032,0.373,0.351,0.371,0.396,14.996,2.20%,15.115,1.49%,356.511,324.22,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,54.409,57.67,53.862,17.429,17.668,17.142,16.944,0.006,22.748,0.035,0.241,0.249,0.258,0.353,13.164,0.29%,13.536,0.06%,239.757,253.706,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,71.587,73.175,71.097,18.739,18.929,18.714,13.574,0.008,17.229,0.022,0.277,0.321,0.302,0.571,10.996,0.10%,11.194,0.00%,191.296,223.896,1
FTTC,1143-1367,Urban,3,FTTC ,40,FTTC,39.409,40.469,39.259,11.386,11.787,11.305,22.979,0.006,26.477,0.019,0.307,0.309,0.343,0.481,19.385,0.05%,19.924,0.00%,296.32,311.655,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,68.722,70.344,67.012,18.574,19.129,18.362,12.679,0.004,18.024,0.017,0.24,0.258,0.27,0.368,9.401,0.08%,9.756,0.02%,156.06,158.216,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,70.995,72.891,68.939,16.946,17.624,17.009,23.959,0.01,27.639,0.039,0.236,0.256,0.27,0.417,22.087,0.07%,22.436,0.01%,335.491,328.3,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,41.516,46.408,39.703,9.119,9.335,9.142,20.443,0.006,25.522,0.03,0.567,0.339,0.624,0.481,16.102,0.17%,16.336,0.04%,286.32,286.515,1
FTTC,763-946,Urban,2,FTTC ,80,FTTC,66.926,72.897,66.396,18.679,18.912,18.595,18.305,0.015,22.566,0.035,0.531,0.622,0.576,0.662,14.916,0.56%,15.143,0.83%,340.465,367.256,1
FTTC,582-763,Urban,2,FTTC ,80,FTTC,67.191,67.507,67.187,18.687,18.959,18.691,14.482,0.009,17.673,0.017,0.29,0.326,0.31,0.424,12.287,0.05%,12.529,0.05%,205.003,207.241,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,66.843,72.893,57.66,18.72,18.916,18.638,10.946,0.004,16.502,0.036,0.267,0.292,0.283,0.405,7.634,0.05%,7.854,0.05%,142.029,161.929,1
FTTC,2563-5000,Urban,2,FTTC ,80,FTTC,64.196,66.183,60.809,18.594,18.914,18.309,14.686,0.005,20.439,0.035,0.282,0.324,0.317,0.499,11.765,0.03%,12.237,0.02%,195.808,223.777,1
FTTC,0-385,Urban,,FTTC ,80,FTTC,43.416,49.178,32.564,7.574,7.704,7.58,14.569,0.004,21.777,0.027,0.322,0.807,0.355,2.945,9.542,0.14%,11.564,0.52%,199.408,355.691,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,53.562,56.744,54.599,18.744,19.013,18.79,17.282,0.002,15.986,0,0.287,0.516,0.282,0.484,19.718,0.15%,19.557,0.22%,320.131,285.389,1
FTTC,2563-5000,Urban,3,FTTC ,40,FTTC,19.512,25.382,19.509,5.531,7.821,5.625,31.586,0.007,35.441,0.025,0.405,0.416,0.457,0.694,27.708,0.31%,27.141,0.35%,436.661,416.338,1
FTTC,763-946,Urban,3,FTTC ,80,FTTC,71.007,73.061,67.191,18.641,18.936,18.215,12.093,0.003,17.296,0.022,0.637,0.316,0.538,0.62,7.97,0.02%,8.331,0.05%,152.262,210.862,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,46.254,47.474,45.812,14.306,14.543,14.041,18.372,0.003,24.049,0.033,0.337,0.311,0.364,0.557,14.429,0.08%,14.911,0.01%,228.032,244.069,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,59.702,61.058,57.296,17.822,18.902,17.433,13.858,0.008,18.306,0.039,0.336,0.389,0.409,0.612,11.323,0.01%,11.705,0.00%,198.521,197.236,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,49.392,50.375,49.247,9.867,10.084,9.793,11.493,0,11.269,0,0.727,0.277,0.438,0.323,9.849,0.05%,9.583,0.03%,172.233,170.983,1
FTTC,946-1143,Urban,3,FTTC ,40,FTTC,35.04,36.358,34.91,5.519,5.608,5.519,13.247,0.008,18.165,0.019,0.369,0.279,0.391,0.46,10.875,0.17%,11.243,0.07%,222.486,220.417,1
FTTC,1992-2563,Rural,2,FTTC ,80,FTTC,52.907,53.505,52.648,18.674,18.853,18.672,22.69,0.008,27.47,0.041,0.237,0.333,0.26,0.6,20.206,0.03%,20.522,0.06%,303.301,304.293,1
FTTC,385-582,Urban,3,FTTC ,80,FTTC,70.62,72.968,67.329,18.576,18.883,18.399,12.894,0.005,17.256,0.023,0.296,0.336,0.377,0.514,10.408,0.29%,10.852,0.01%,181.013,191.223,1
FTTC,763-946,Urban,3,FTTC ,80,FTTC,45.497,49.157,45.908,16.582,17.01,16.556,23.926,0.006,27.844,0.008,0.279,0.406,0.297,0.61,21.325,0.10%,21.695,1.09%,318.249,315.491,1
FTTC,946-1143,Urban,3,FTTC ,80,FTTC,44.048,46.084,42.32,12.155,12.679,11.764,19.697,0.009,24.253,0.045,0.348,0.373,0.517,0.621,17.233,0.03%,17.995,0.03%,267.84,273.11,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,63.392,66.136,63.1,18.692,18.914,18.701,26.185,0.008,30.534,0.019,0.282,0.352,0.286,0.562,23.793,0.05%,24.012,0.02%,370.275,359.2,1
FTTC,763-946,Urban,3,FTTC ,80,FTTC,60.479,62.16,57.54,18.614,18.944,18.331,18.207,0.01,22.89,0.039,0.303,0.368,0.381,0.688,15.212,0.48%,15.74,0.16%,230.453,251.379,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,57.125,58.198,55.984,12.832,13.025,12.816,24.59,0.005,29.607,0.016,0.429,0.395,0.48,0.575,21.004,0.09%,21.289,0.02%,320.143,331.716,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,57.774,61.219,52.925,18.649,18.833,18.634,12.167,0.004,16.526,0.025,0.416,0.303,0.344,0.732,8.594,0.17%,9.019,0.43%,181.138,280.18,1
FTTC,385-582,Urban,3,FTTC ,80,FTTC,72.42,73.167,72.301,18.755,18.933,18.756,15.795,0.006,21.113,0.025,0.279,0.319,0.295,0.427,12.871,0.04%,13.41,0.02%,202.932,201.509,1
FTTC,0-385,Urban,,FTTC ,80,FTTC,71.711,73.101,70.471,18.769,18.938,18.766,19.143,0.007,22.604,0.049,0.319,0.367,0.321,0.457,15.982,0.06%,16.207,0.04%,247.887,248.015,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,65.772,68.203,63.994,18.675,18.856,18.664,24.065,0.004,29.289,0.016,0.233,0.343,0.239,0.513,20.173,0.01%,20.495,0.05%,298.216,307.89,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,59.969,60.662,59.639,18.607,18.918,18.53,24.162,0.007,27.134,0.027,0.263,0.326,0.303,0.537,21.053,0.12%,21.379,0.00%,320.59,328.016,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,41.597,44.718,41.147,13.177,13.64,13.054,19.842,0.006,23.332,0.023,0.378,0.427,0.432,0.606,17.638,0.09%,17.609,0.00%,289.595,302.1,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,51.681,52.369,51.509,14.664,14.836,14.555,17.904,0.006,21.473,0.03,0.335,0.504,0.343,0.548,15.724,0.06%,15.983,0.01%,258.62,284.565,1
FTTC,>5000,Urban,3,FTTC ,80,FTTC,57.773,58.686,56.864,17.289,17.579,17.269,16.909,0.012,22.886,0.051,0.28,0.303,0.333,0.546,14.142,0.91%,14.65,8.12%,227.192,218.582,1
FTTC,946-1143,Urban,3,FTTC ,80,FTTC,70.961,73.169,69.48,18.753,18.943,18.757,17.353,0.005,22.086,0.027,0.314,0.388,0.323,0.603,14.272,0.21%,14.447,0.00%,235.872,264.403,1
FTTC,2563-5000,Rural,3,FTTC ,80,FTTC,57.123,57.665,57.035,18.669,18.857,18.663,22.99,0.005,27.265,0.03,0.237,0.303,0.234,0.428,17.958,0.07%,18.243,0.03%,267.599,275.04,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,72.169,72.919,70.37,10.13,10.866,10.126,19.513,0.008,23.329,0.027,0.255,0.282,0.3,0.49,15.885,0.02%,15.777,0.03%,254.572,246.888,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,49.97,54.275,48.785,17.198,17.45,17.142,25.809,0.009,30.484,0.037,0.317,0.384,0.352,0.679,22.134,0.14%,22.558,0.05%,336.403,349.92,1
FTTC,1635-1992,Rural,2,FTTC ,80,FTTC,69.68,72.893,65.059,18.411,18.92,17.667,22.79,0.005,29.726,0.032,0.34,0.397,0.484,0.678,18.64,0.04%,19.182,0.04%,273.398,302.986,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,46.633,50.292,45.985,12.478,13.352,12.48,21.131,0.006,26.644,0.023,0.35,0.365,0.342,0.502,18.3,0.09%,19.042,0.07%,292.785,279.484,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,53.558,54.62,53.009,17.991,18.928,17.846,12.793,0.006,17.062,0.023,0.328,0.394,0.346,0.652,10.136,0.04%,10.462,0.03%,177.135,185.199,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,60.171,60.71,58.994,18.689,18.92,18.674,16.089,0.008,20.867,0.028,0.246,0.286,0.279,0.567,12.392,0.06%,12.695,0.02%,206.534,207.871,1
FTTC,1143-1367,Urban,2,FTTC ,80,FTTC,70.887,73.006,66.933,18.581,18.937,18.375,13.912,0.007,17.914,0.025,0.545,0.319,0.468,0.58,11.173,0.13%,11.55,0.03%,186.039,205.903,1
FTTC,2563-5000,Urban,2,FTTC ,80,FTTC,56.691,57.67,55.902,18.738,18.947,18.752,15.083,0.005,20.122,0.032,0.276,0.324,0.293,0.506,11.776,0.05%,12.221,0.01%,211.715,219.875,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,59.451,62.025,56.622,18.409,18.936,18.206,14.897,0.006,18.858,0.019,0.301,0.369,0.404,0.799,12.858,0.04%,13.573,0.01%,213.489,209.143,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,58.424,59.529,58.063,16.501,16.688,16.493,27.016,0.004,32.088,0.024,0.265,0.294,0.267,0.424,22.063,0.04%,22.277,0.00%,325.426,346.146,1
FTTC,385-582,Urban,3,FTTC ,80,FTTC,47.841,48.977,47.485,7.335,7.609,7.337,19.879,0.008,23.574,0.017,0.364,0.402,0.396,0.644,17.238,0.04%,17.348,0.01%,266.691,267.002,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,57.541,57.879,57.549,18.662,18.846,18.668,21.359,0.004,25.653,0.02,0.237,0.307,0.237,0.452,16.274,0.06%,16.492,0.02%,257.429,254.924,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,53.266,54.968,52.797,16.69,16.997,16.686,31.029,0.003,35.438,0.021,0.324,0.403,0.33,0.494,26.849,0.08%,27.1,0.02%,390.777,423.337,1
FTTC,385-582,Urban,3,FTTC ,80,FTTC,71.009,72.528,69.892,18.76,18.968,18.742,19.812,0.005,25.399,0.022,0.275,0.34,0.292,0.477,16.082,0.03%,16.445,0.06%,245.653,256.258,1
FTTC,1367-1635,Urban,3,FTTC ,40,FTTC,34.917,38.157,34.244,9.467,9.67,9.465,20.774,0,20.987,0,0.281,0.405,0.269,0.725,13.271,0.08%,15.639,0.31%,214.472,221.799,1
FTTC,2563-5000,Rural,2,FTTC ,40,FTTC,33.462,37.146,27.986,1.841,1.894,1.842,19.855,0.01,19.813,0.019,,,,,14.55,0.60%,14.498,0.52%,323.456,427.381,
FTTC,946-1143,Urban,3,FTTC ,40,FTTC,40.569,41.955,39.66,5.412,5.491,5.404,19.099,0.008,22.884,0.038,0.45,0.387,0.474,0.585,16.708,0.01%,16.98,0.02%,264.672,273.374,1
FTTC,2563-5000,Urban,3,FTTC ,40,FTTC,37.194,37.521,37.153,1.839,1.903,1.837,18.136,0,18.344,0,0.369,0.3,0.431,0.422,22.665,0.04%,22.783,0.01%,335.58,341.106,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,56.113,56.709,55.726,18.681,18.933,18.669,13.626,0.006,17.179,0.03,1.308,0.245,0.487,0.401,10.412,0.09%,9.884,0.00%,173.267,174.784,1
FTTC,1143-1367,Urban,2,FTTC ,80,FTTC,70.606,72.897,68.988,18.683,18.954,18.545,14.358,0.007,17.979,0.037,0.283,0.33,0.308,0.446,11.422,0.06%,11.621,0.01%,183.55,206.647,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,43.518,45.486,43.276,12.263,12.51,12.227,18.928,0.006,23.631,0.035,0.395,0.437,0.43,0.602,15.54,0.02%,15.887,0.06%,251.871,266.056,1
FTTC,385-582,Urban,3,FTTC ,80,FTTC,67.933,69.961,65.211,18.674,18.988,18.546,10.557,0.003,15.426,0.013,0.326,0.421,0.383,0.913,7.137,0.02%,7.67,0.05%,152.537,157.364,1
FTTC,0-385,Urban,3,FTTC ,40,FTTC,37.156,37.684,36.977,1.869,1.898,1.864,,,,,0.484,0.377,0.53,0.433,12.503,0.12%,12.763,0.02%,,,1
FTTC,946-1143,Urban,3,FTTC ,80,FTTC,68.441,74.983,54.311,18.758,18.902,18.743,10.175,0.001,12.194,0.006,0.3,0.566,0.292,1.841,8.411,0.11%,10.147,0.47%,164.25,282.418,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,73.628,74.854,73.478,17.069,17.451,17.083,14.279,0,14.41,0,0.306,0.275,0.295,0.309,14.067,0.03%,14.234,0.02%,215.423,213.459,1
FTTC,1143-1367,Urban,3,FTTC ,40,FTTC,34.15,38.642,30.589,9.482,9.678,9.467,16.258,0.005,17.435,0.031,0.313,0.452,0.317,1.148,11.149,0.37%,12.797,1.93%,286.654,895.736,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,72.382,72.961,71.68,18.77,18.943,18.743,11.149,0.004,16.055,0.034,0.282,0.319,0.287,0.506,7.493,0.04%,7.828,0.00%,137.508,144.46,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,74.018,74.828,73.331,18.642,18.884,18.636,17.663,0,17.74,0,0.294,0.272,0.299,0.298,15.835,0.01%,15.948,0.00%,255.106,245.322,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,43.664,44.829,43.627,11.85,11.968,11.846,20.092,0.007,22.9,0.024,0.287,0.286,0.299,0.435,18.478,0.07%,18.792,0.02%,286.103,277.666,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,51.637,51.807,51.59,15.408,15.592,15.412,13.933,0,13.968,0,0.269,0.223,0.27,0.244,14.84,0.13%,14.815,0.09%,227.78,226.837,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,58.775,60.214,58.305,15.35,16.388,15.323,21.583,0,21.691,0,0.253,0.227,0.252,0.291,20.457,0.02%,20.591,0.01%,299.492,299.309,1
FTTC,1635-1992,Urban,3,FTTC ,40,FTTC,37.4,37.812,37.11,9.816,10.111,9.836,12.893,0,12,0.002,0.297,0.368,0.314,0.409,9.724,0.05%,9.793,0.14%,185.243,177.057,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,74.074,74.955,74.22,18.681,18.893,18.68,16.307,0,16.204,0,0.265,0.246,0.303,0.29,15.986,0.06%,15.859,0.01%,242.011,252.111,1
FTTC,0-385,Urban,3,FTTC ,40,FTTC,32.75,37.245,22.959,8.656,8.909,8.631,20.428,0.002,24.926,0.008,,,,,14.072,0.21%,16.958,1.05%,241.705,358.954,1
FTTC,2563-5000,Urban,3,FTTC ,40,FTTC,37.613,37.947,37.594,9.76,9.849,9.766,14.367,0.001,13.617,0.014,0.294,0.369,0.306,0.38,11.946,0.05%,12.076,0.01%,231.615,236.794,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,36.799,46.822,36.889,18.485,18.877,18.487,22.154,0.009,26.141,0.027,1.355,0.59,1.475,0.786,18.203,0.04%,18.613,0.04%,349.919,349.724,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,54.974,55.723,54.628,13.413,13.939,13.346,25.862,0,26.084,0,0.277,0.208,0.272,0.235,25.455,0.07%,25.211,0.03%,366.006,424.073,1
